original_path,classification,block_reason,notes
"C:\Users\suppo\Downloads\New Music\Top1000\Jesús Alonso, La Fe de Vivir, canción de superación, para fluir con la vida. #musicaconsciente #fe.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Classical\Johann Sebastian Bach-Air on G String.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Johnny Copeland on acoustic guitar： Flying High.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Johnny Lugautti - W.I.W.Y ｜ From The Block Performance 🎙.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Johnny Winter ⧸ Mean Mistreater.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Johnny Winter ⧸ Third Degree.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Johnny ＂Clyde＂ Copeland- Rock Me Baby- Part 1.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jolene Zac brown band.mp3,OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Country\Josh Turner, Silver Wings.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Judas Priest- Freewheel Burning with lyrics.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Judas Priest- The Sentinel with lyrics.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Junior Wells Hoodoman Blues.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Just to See You Smile Lyrics By Tim McGraw.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kacey Musgraves - Biscuits (Official Lyric Video).mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kacey Musgraves - Biscuits.mp3,OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000\Kamariya - Official Music Video ｜ Jackky Bhagnani, Kritika ｜ Darshan Raval ｜ Lijo Gorge ｜ Dj Chetas.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\KAMELOT - Eventide (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\KAMELOT - Eventide (Static Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\KAMELOT - New Babylon feat. Melissa Bonny (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\KAMELOT - One More Flag In The Ground (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\KAMELOT - Opus Of The Night (Ghost Requiem) feat. Tina Guo (Official Lyric Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\KAMELOT - Under Grey Skies ft. Charlotte Wessels (Official Live Video)  ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Kashmir (Remaster).mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000\Katy Perry Last Friday Night Lyrics.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Keb Mo ⧸ Dangerous Mood.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Keep On.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Keith Murray-Most Beautifullest Thing In This World.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Keith Whitley I Get The Picture.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Kelsie Kimberlin - Road Trip ｜ #standwithukraine.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Kelsie Kimberlin – Another Chance to Live Again ｜ Bucha & Irpin Ukraine.mp3,OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000\Kelsie Kimberlin – Armageddon ｜ Bucha, Irpin & Kyiv War Zones.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenney Chesney -Sherrys living in Paradise ：).mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Way Down Here.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney The Life.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\kenny chesney way down here.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney ~ A Lot Of Things Different.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney- Better As A Memory.mp3,LOW_CONFIDENCE_BLOCK,,
"C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney- Nowhere To Go, Nowere To Be.mp3",LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000\KILLSHOT.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000\Kingzlee - Recipe ｜ Pressplay.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Kiss Black Diamond.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Kiss Deuce lyrics.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Kiss Deuce lyrics.temp.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kurtis Blow-The Breaks.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000\LA CIUDAD -.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000\LA TEMPERATURA - TOSTAO X LEYSONG X BUAY PRESS X MAIKI VI ｜ VIDEO OFICIAL.mp3,OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\La Traviata ＂Addio, del passato＂ by Anna Netrebko. Russian subtitles.mp3",LOW_CONFIDENCE_BLOCK,,
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\La Traviata： “Libiamo, ne’ lieti calici”.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Last Friday Night.mp3,NO_PARSE,,
"C:\Users\suppo\Downloads\New Music\Top1000\Laung Laachi Title Song ｜ Mannat Noor ｜ Ammy Virk, Neeru Bajwa,Amberdeep ｜ Latest Punjabi Song 2018.mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Legends of Jazz & Soul 🎷 Frank Sinatra, Louis Armstrong, Nat King Cole🎷 🎶 Jazz Classics 50s 60s 70s.mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Legends of Jazz & Soul 🎷 Louis Armstrong, Nat King Cole, Frank Sinatra ｜ Timeless Classics.mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Legends of Jazz & Soul 🎷 Nat King Cole, Louis Armstrong, Frank Sinatra ｜ Timeless Classics.mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Legends of Jazz & Soul 🎷Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Timeless Classics.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\LEMONA - Sometimes ｜ English Version.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Leoncavallo - Pagliacci： Vesti La Giubba.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Let it Go-Zac Brown Band.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LET＂S GO-feat. twista lil jon and Trick Daddy.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Lil Sammy Ft Tashon Whole Lotta Money.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Lin Que ＂Let It Fall＂.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Little Walter-Youd Better Watch Yourself.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Little Willie John -You Hurt Me.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LL Cool J-Rock The Bells.mp3,OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000\LMFAO - Party Rock Anthem (Audio) ft. Lauren Bennett, GoonRock.mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000\LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Louis Armstrong & Ella Fitzgerald 🎷 Timeless Jazz Legends ｜ Best Duets Playlist 🎵 Cheek To Cheek.mp3,OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Louis Armstrong, Nat King Cole & Frank Sinatra ： Best Old Songs 50s - 70s ｜ Nostalgic Vintage Jazz.mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Louis Armstrong, Nat King Cole, Frank Sinatra 🎷 Timeless Vintage Jazz Hits.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Love Her Like Shes Leaving by Brad Paisley.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000\Lucenzo And Don Omar Danza Kuduro.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Luchini AKA This Is It.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Luciano Pavarotti： Celeste Aida.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LUNIZ - I GOT 5 ON IT.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LUNIZ -- I GOT 5 ON IT.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Lycii - Yoko ｜ Diversity Release.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Lynyrd Skynyrd-All i can do is write about it.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\M.A.R.I.A.M.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\M.O.P. - Ante Up w⧸ Lyrics.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\M3Deep Cash Cow.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\M83 Midnight City Official video.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Disco\MacArthur Park Donna Summer.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Major Lazer - Cold Water.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Major Lazer - Cold Water.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Major Lazer - Cold Water.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Makin Plans by Miranda Lambert.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\MARC HUDSON -「ASTRALIVE」(Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\MARC HUDSON -「STARBOUND STORIES」(Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\MARC HUDSON -「THE SIREN」(Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Maria Callas sings ＂Casta Diva＂.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Mark Knopfler⧸Emmylou Harris - If This Is Goodbye.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Marshmello - Alone.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Marshmello - Alone.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Martin Garrix - Animals (Official Video).mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Martin Garrix - Animals.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Martin- Zac Brown Band Lyrics!.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.temp.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MASTER P SONG ＂MISS MY HOMIES＂ IS A REAL TIMELESS CLASSIC.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\MC Fioti - Bum Bum Tam Tam ｜ Official Music Video.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\MC Kevinho - Olha a Explosão ｜ Official Music Video.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Me And Your Cigarettes.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\MEHNDI - SHADAA ｜ Diljit Dosanjh & Neeru Bajwa ｜ Shipra Goyal ｜ 21st June ｜ Punjabi Romantic Song.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Mello Buckzz x Dee Money - Grave Diggers ｜ Presented by No More Heroes.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Mercyful Fate ＂Come to the Sabbath＂.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Metal Daze.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Metallica-Master Of Puppets (Lyrics).mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Metallica： Enter Sandman (Official Music Video).mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Metallica： Nothing Else Matters.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Metallica： One (Official Music Video).mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MF Doom-Rhymes Like Dimes.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Michael Jackson - Billie Jean.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Disco\Michael Jackson - Billie Jean.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Mickey Newbury ： After All These Years.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Midnight Rider ~ Willie Nelson.mp3,OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Blues\Mike Bloomfield, Al Kooper & Johnny Winter Its My Own Fault.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Mike Posner - I Took A Pill In Ibiza.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Mike Posner - I Took A Pill In Ibiza.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Mile Ho Tum - Reprise Version ｜ Neha Kakkar ｜ Tony Kakkar ｜ Fever ｜ Gaurav Jang.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Mind Mirage.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Bad Booty ｜ Official Video.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Bad Booty ｜ Official Video.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Come With Me.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Come With Me.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Duro ｜ Lyric Video.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Duro ｜ Lyric Video.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Ladida ｜ Lyric Video.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Ladida ｜ Lyric Video.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Love Again.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Love Again.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Opera\MIRA - Love Again.mp3,OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Ring, Ring ｜ Official Video.mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Ring, Ring ｜ Official Video.mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\MIRA - Ring, Ring ｜ Official Video.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert- Another Heartache.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert- Mama Im Alright.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert-Lyin Here.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert-Something That I Like About A Honky Tonk.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Missing Me Some You by Toby Keith.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000\Mizxy Slime - Angel Wings ｜ MizxySlime.com.mp3,OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Shook Ones, Pt. II (Official HD Video).mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Shook Ones, Pt. II.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Survival of the Fittest (Official HD Video).mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Survival of the Fittest.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\MOCKINGBIRD -Toby Keith and his daughter Krystal.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\MOLLY HATCHET-CHARLIE DANIELS Free Bird (Lynyrd Skynyrd cover).mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Momurda.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\More Trucks Than Cars-Craig Morgan.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mos Def： Ms Fat Booty - Black On Both Sides.mp3,OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Motown Greatest Hits 🎙️ Marvin Gaye, Etta James, Smokey Robinson ｜ Soul & R&B Classics Forever.mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Motown Soul Legends 🎙️ Marvin Gaye, James Brown, Smokey Robinson ... ｜ Greatest Hits of All Time.mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Motown Soul Legends 🎙️ Marvin Gaye, James Brown, Smokey Robinson ... ｜ Greatest Hits of All Time.temp.mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Classical\Mozart, Ah! vous dirai je maman Twinkle Twinkle, Little Star KV 265.mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\Mozart： Don Giovanni, K. 527 ⧸ Act 1 - ＂Là ci darem la mano＂.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\muddy waters all aboard.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Muddy Waters ~ My Home Is In The Delta.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Muddy Waters ＂Trouble No More＂ 1974.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\My Best Friend~Tim McGraw Lyrics.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\My Girl.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Jazz\My Way.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000\Mychael 4.Babilonia.mp3,NO_PARSE,,
"C:\Users\suppo\Downloads\New Music\Top1000\MysticBoogie by Bantunani ＂ode to Joy, hymne à la joie New album - Musicalist＂.mp3",NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\N4sty.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Hate Me Now (Official HD Video) ft. Puff Daddy.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Hate Me Now ft. Puff Daddy.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Nas Is Like (Official Video).mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Nas Is Like.mp3,OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Nat King Cole, Ella Fitzgerald, Frank Sinatra, Dean Martin ｜ Old Jazz Legends.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty by Nature - Hip Hop Hooray (Official Music Video).mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty by Nature - Hip Hop Hooray.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty By Nature - O.P.P. (Official Music Video) [HD].mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty By Nature - O.P.P..mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Nebula.mp3,NO_PARSE,,
"C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Neil Young- My My, Hey Hey (Out Of The Blue).mp3",LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Neon Blue ~ The Mavericks.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\NICOLUKAS ｜ Bebe$uki ｜ Video Oficial.mp3,OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Country\Nights I Cant Remember, Friends Ill Never Forget by Toby Keith.mp3",LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Nirvana - Smells Like Teen Spirit (Official Music Video).mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Nirvana - Smells Like Teen Spirit.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\No Vaseline.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Notorious Thugs.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Outlaws Ghost Riders In The Sky.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Over the Mountain.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000\Ozuna - Se Preparó ｜ Odisea.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\OZZY OSBOURNE - ＂No More Tears＂ (Official Video).mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000\PAIN IS LIFE.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000\Passenger ｜ Let Her Go.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Paul Damixie - Hypnotised ｜ Official Visualiser.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Paul Damixie - Im Done feat. Lee Heart ｜ Official Visualizer.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Paul Damixie - Secrets ｜ Official Music Video.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Paul Damixie x SERE - You Got Me Like ｜ Official Music Video.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Phat Planet.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000\Photo ｜ Singga ft Nikki Kaur ｜ Tru Makers ｜ Latest Punjabi Songs 2019.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\pizzaboys x SBSTN - Lonely ｜ Official Lyric Video.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Por Las Malas.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Post Monroe： ＂Dixie Dust＂.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Post Monroe： ＂Red Hot American Summer＂.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - 1589 (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Beast Of Gévaudan (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Beast Of Gévaudan (Official Video) ｜ Napalm Records.temp.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Blood For Blood (Faoladh) (Official Lyric Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Cardinal Sin (The Monumental Mass) ｜ Napalm Records.mp3,OTHER_HOLD,,
