original_path,new_path,action_taken,result,reason,source_hash,dest_hash
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Wanderers (Live) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Visions of Atlantis - Wanderers (Live) ｜ Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,3b4aadf35d5bc33dd6ee14deb740a0f60c3f4c485dd5648b0f47dfe095433266,3b4aadf35d5bc33dd6ee14deb740a0f60c3f4c485dd5648b0f47dfe095433266
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Armageddon (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Warkings - Armageddon Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,10c6778d4c247a263d8b8ae1c128860295ba3b2b22ba7d4948821bcf1d891536,10c6778d4c247a263d8b8ae1c128860295ba3b2b22ba7d4948821bcf1d891536
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Fight (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Warkings - Fight Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,63ced49171063700a20ecdf89136691f5ebf1b7b6394ffcde00b980729647f13,63ced49171063700a20ecdf89136691f5ebf1b7b6394ffcde00b980729647f13
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Hangman's Night (ft. DOMINUM) (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Warkings - Hangman's Night (Ft. Dominum) Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,01d1533d784aa7aa2dc834ab40fdd816a0aaee4af4a4013692ec66a83d87b466,01d1533d784aa7aa2dc834ab40fdd816a0aaee4af4a4013692ec66a83d87b466
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - To The King (Lyric Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Warkings - To the King Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,0ae873eaadc20c16159652cac3915698a69ac362e52234b6556ca1bbdb3ac7ef,0ae873eaadc20c16159652cac3915698a69ac362e52234b6556ca1bbdb3ac7ef
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS ft. The Queen of the Damned - Odin's Sons (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Warkings ft. the Queen of the Damned - Odin's Sons Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,e2b8149300bdb335efc2e82c2bf7356dc3b91a28abca89bdff84906189fcff50,e2b8149300bdb335efc2e82c2bf7356dc3b91a28abca89bdff84906189fcff50
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Fellows Of The Hammer (Lyric Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Wind Rose - Fellows of the Hammer Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,803e93c11987075cd3f6a8a69638b03191ab0457adce09a32c9b5c2a22936a51,803e93c11987075cd3f6a8a69638b03191ab0457adce09a32c9b5c2a22936a51
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Gates Of Ekrund (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Wind Rose - Gates of Ekrund Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,b40c00185ddac814e642f9a7b7ca57855c57aa41c8eb5c0e7c72c12d78339235,b40c00185ddac814e642f9a7b7ca57855c57aa41c8eb5c0e7c72c12d78339235
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Mine Mine Mine! (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Wind Rose - Mine Mine Mine! Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,c103676a27726b39e5c5810e25d889ed7ed655b7e8bd02cd08b60796211399c6,c103676a27726b39e5c5810e25d889ed7ed655b7e8bd02cd08b60796211399c6
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Son of a Thousand Nights (2022 Version) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Wind Rose - Son of a Thousand Nights Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,6120ac08e5103cf2470dfa535a35a64063f98ed0a7f92281a70f263d80d361db,6120ac08e5103cf2470dfa535a35a64063f98ed0a7f92281a70f263d80d361db
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Together We Rise (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Wind Rose - Together We Rise Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,a92302a2cbba212fc635b9878cd5c0049f74d19541245b40abd670c6d36987ac,a92302a2cbba212fc635b9878cd5c0049f74d19541245b40abd670c6d36987ac
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIZARDTHRONE - Black Hole Quantum Thermodynamics (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Wizardthrone - Black Hole Quantum Thermodynamics Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,49db21cd514e714cf63e28e722d95f19d0929adc5bdd909b89684424bcc1b15c,49db21cd514e714cf63e28e722d95f19d0929adc5bdd909b89684424bcc1b15c
C:\Users\suppo\Downloads\New Music\Top1000\X - Nicky Jam x J. Balvin ｜ Video Oficial.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\X - Nicky Jam X J. Balvin ｜ Video Oficial.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,7173468959afe693baa8e9280275c98eb91f8782a984d8755a9153faf09bd661,7173468959afe693baa8e9280275c98eb91f8782a984d8755a9153faf09bd661
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - 200 Years (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - 200 Years Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,e96606a320076e071364b12df85784163fca703d67a9b12bafddc127309b659b,e96606a320076e071364b12df85784163fca703d67a9b12bafddc127309b659b
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Ghosts (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - Ghosts Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,08548ff4e4a1b2bcaa02e93e6af5bf472a1b9367bd793c04388504cd9b3836fa,08548ff4e4a1b2bcaa02e93e6af5bf472a1b9367bd793c04388504cd9b3836fa
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Live The Tale (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - Live the Tale Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,3ade1d323b4334235a2b5b65c27dbc9d8b896d63c582dbab26eb2733135fcf89,3ade1d323b4334235a2b5b65c27dbc9d8b896d63c582dbab26eb2733135fcf89
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - My Curse Is My Redemption (Summer 80's Remix) (Visualizer) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - My Curse is My Redemption Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,3141321729627be6397ada8e1143fc2928f70e61c6137bb3abd73e8bdb2c5326,3141321729627be6397ada8e1143fc2928f70e61c6137bb3abd73e8bdb2c5326
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - No Time To Live Forever (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - No Time to Live Forever Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,f1f33acea636eeec9983b65926c6c2f4e3fde171cb38bd1b78340f44445e17b2,f1f33acea636eeec9983b65926c6c2f4e3fde171cb38bd1b78340f44445e17b2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Reborn (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - Reborn Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,b290d5f11183e34184531ea4dba93fc1a1ebf7d91d0c3dea0c24bf63162a0049,b290d5f11183e34184531ea4dba93fc1a1ebf7d91d0c3dea0c24bf63162a0049
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Ship Of Doom (Official Animated Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - Ship of Doom Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,5d58f2d6a048253fa6aaa11ae8ea86f6f2a678fcf9b4f931a6e10eff0db79923,5d58f2d6a048253fa6aaa11ae8ea86f6f2a678fcf9b4f931a6e10eff0db79923
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - The Wonders Still Awaiting (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - The Wonders Still Awaiting Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,5ee88d35260d5db0e3e03b297297f20f79dfc89e05f653f187793f86c94462df,5ee88d35260d5db0e3e03b297297f20f79dfc89e05f653f187793f86c94462df
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Two Worlds (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - Two Worlds Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,1a508868303c20140348034c4affce477ab693df616026eee0165d8b3c1f9c93,1a508868303c20140348034c4affce477ab693df616026eee0165d8b3c1f9c93
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Universal (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - Universal Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,385da64543b4fdfb84057f60e4a70fdb65c6c2e25722738e7a8a515fa1a7b886,385da64543b4fdfb84057f60e4a70fdb65c6c2e25722738e7a8a515fa1a7b886
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - You Will Never Be Our God ft. Ralf Scheepers (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - You Will Never Be Our God ft. Ralf Scheepers Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,717626273505eed2f02df58d76a86e8ab899d06b8e0cf0c1b133ff0cb8914563,717626273505eed2f02df58d76a86e8ab899d06b8e0cf0c1b133ff0cb8914563
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Your Stories I'll Remember (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - Your Stories I'll Remember Napalm Records.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,8637ab1797cc3d7cb629336addbd246e5632159aef6d53d9532f4d69954f3032,8637ab1797cc3d7cb629336addbd246e5632159aef6d53d9532f4d69954f3032
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band - Chicken Fried ｜ The Foundation.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Zac Brown Band - Chicken Fried ｜ the Foundation.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,10a8681a76d8bdbdfce83de73f25458a3c1eec3db85eeef6d42584310ef8b9ae,10a8681a76d8bdbdfce83de73f25458a3c1eec3db85eeef6d42584310ef8b9ae
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band - Goodbye In Her Eyes ｜ Uncaged.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Zac Brown Band - Goodbye in Her Eyes ｜ Uncaged.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,a281dd9ffe5a4b3eda8fabd533982d70d318cfa0deeb16f4f3b194a42f864a90,a281dd9ffe5a4b3eda8fabd533982d70d318cfa0deeb16f4f3b194a42f864a90
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band - Jump Right In ｜ Uncaged.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Zac Brown Band - Jump Right in ｜ Uncaged.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,1f9b4229862b25e36869d9b8f088355ba66e4addbfef68aea9cc9cc85e2d9b55,1f9b4229862b25e36869d9b8f088355ba66e4addbfef68aea9cc9cc85e2d9b55
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band - Keep Me In Mind ｜ You Get What You Give.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Zac Brown Band - Keep Me in Mind ｜ You Get What You Give.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,74b0c050a78774edee0e00e0d36407c07705ae4aa1609416a6b58c2462bf9b66,74b0c050a78774edee0e00e0d36407c07705ae4aa1609416a6b58c2462bf9b66
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band - Whatever It Is ｜ The Foundation.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Zac Brown Band - Whatever it is ｜ the Foundation.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,d1ff066db63d84d3ce257d286e4e77195082ccda3c4b94f63f3c23fd333a3247,d1ff066db63d84d3ce257d286e4e77195082ccda3c4b94f63f3c23fd333a3247
C:\Users\suppo\Downloads\New Music\Top1000\Zouhair Bahaoui - DÉCAPOTABLE ｜ (زهير البهاوي - دكابوطابل (فيديو كليب حصري.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Zouhair Bahaoui - Décapotable ｜ (زهير البهاوي - دكابوطابل (فيديو كليب حصري.mp3,rename_and_move,applied,renamed and moved to READY_NORMALIZED,05c7964edabcf41de95ce16907cb54ee6c7faf414c568f204cc675de9007a1ee,05c7964edabcf41de95ce16907cb54ee6c7faf414c568f204cc675de9007a1ee
"C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\＂Love Like Kerosene＂ OFFICIAL LYRIC VIDEO ｜ Gregg Allman LIVE - Back to Macon, GA.mp3","C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Love Like Kerosene Official Lyric Video Gregg Allman Live - Back to Macon, Ga.mp3",rename_and_move,applied,renamed and moved to READY_NORMALIZED,5b92d758d5e7d349906b6cd1b0ff7fa64dbfce8d7b9687615dc51e61e1b3c466,5b92d758d5e7d349906b6cd1b0ff7fa64dbfce8d7b9687615dc51e61e1b3c466
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\017 - Ice Cube - It Was A Good Day.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\026 - Bone Thugs N Harmony - Crossroads.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\030 - Snoop Dogg - Gin And Juice.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\098 - Queen Latifah - U.N.I.T.Y..mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\102 - Eazy-E - Real Muthaphuckkin G's (Music Video).mp3,,none,skipped,duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\175 - 2Pac - I Get Around.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\236 - Bone Thugs n Harmony - Thuggish Ruggish Bone.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\2Pac - Ambitionz Az A Ridah.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\2Pac - Hit 'Em Up (Dirty) (Music Video) HD.mp3,,none,skipped,duplicate_risk=similar_title,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\2Pac - Hit Em Up HD.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=similar_title,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\2Pac - I Get Around.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\319 - Beastie Boys - Intergalactic.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\390 - Ice Cube - You Know How We Do It.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\440 - The Roots - You Got Me ft. Erykah Badu.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\530 - Black Star - Respiration ft. Common.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000\Alan Walker - Spectre.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000\Alan Walker - The Spectre.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Beastie Boys - Intergalactic.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Biggie Smalls - Notorious Thugs.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Biggie Smalls - Notorious Thugs.temp.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\black sabbath - sweet leaf.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\black sabbath - sweet leaf.temp.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Black Star - Respiration ft. Common.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Bone Thugs N Harmony - 1st of tha Month.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Bone Thugs N Harmony - Crossroads.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Bone Thugs n Harmony - Thuggish Ruggish Bone.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Bone Thugs-n-Harmony - 1st of tha Month.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\CamRon - Hey Ma ft. Juelz Santana.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=similar_title,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\CamRon - Oh Boy ft. Juelz Santana.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=similar_title,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Charlie Daniels Band - The South's Gonna Do It (Live).mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Coolio - Gangsta's Paradise (feat. L.V.) [Official Music Video].mp3,,none,skipped,duplicate_risk=similar_title,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Craig Mack - Flava In Ya Ear (Remix) (Official Music Video).mp3,,none,skipped,duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Craig Mack - Flava In Ya Ear.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Dimitri Vegas & Like Mike vs W&W - Arcade.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Dimitri Vegas & Like Mike vs W&W - Waves.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Dio - The Last In Line.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Dio - The Last In Line.temp.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Dr Dre - Nuthin But A ＂G＂ Thang.mp3,,none,skipped,duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Dr Dre - Nuthin But A ＂G＂ Thang.temp.mp3,,none,skipped,duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Dr Dre - Nuthin' But A ＂G＂ Thang [Official Music Video].mp3,,none,skipped,duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eazy-E - Real Muthaphuckkin G's (Music Video).mp3,,none,skipped,duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eazy-E - Real Muthaphuckkin Gs.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Eric Church - Over When It's Over (Music Video).mp3,,none,skipped,duplicate_risk=similar_title,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Eric Church - Over When Its Over.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=similar_title; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Gang Starr - Above The Clouds.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Geto Boys - Mind Playing Tricks On Me (Official Video) [Explicit].mp3,,none,skipped,duplicate_risk=similar_title,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Geto Boys - Mind Playing Tricks On Me.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Hank Williams Jr - Simple Man.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Hank Williams Jr - Simple Man.temp.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Heaven and Hell - Black Sabbath lyrics.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Heaven and Hell - Black Sabbath lyrics.temp.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice Cube - Check Yo Self.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice Cube - It Was A Good Day.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice Cube - You Know How We Do It.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\IceCube - Check Yo Self.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000\Kelly Clarkson - me.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000\Kelly Clarkson - mine.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Til It's Gone (Official Video).mp3,,none,skipped,duplicate_risk=similar_title,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Til Its Gone.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=similar_title; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Led Zeppelin - Rock and Roll HQ.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Led Zeppelin - Rock and Roll HQ.temp.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=near_duplicate,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Martin Garrix - Now That I've Found You.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=similar_title; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Martin Garrix - Now That Ive Found You.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=similar_title; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MC Lyte 10% Diss.mp3,,none,skipped,action=hold; confidence=0.6 (need 1.0); parse_method=fallback_dictionary (need standard),,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Quiet Storm ft. Lil Kim ft. Lil Kim.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=similar_title; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Quiet Storm ft. Lil' Kim (Official Video) ft. Lil' Kim.mp3,,none,skipped,duplicate_risk=similar_title,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Shook Ones Pt. 1.mp3,,none,skipped,action=skip (no rename needed); duplicate_risk=similar_title; no rename needed or empty proposed,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - It Ain't Hard To Tell (Official Video).mp3,,none,skipped,duplicate_risk=similar_title,,
