original_path,new_path,result,reason,hash_before,hash_after
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Classics 50s 60s 70s🎶Frank Sinatra, Louis Armstrong, Nat King Cole🎷Warm vintage jazz melodies.mp3","C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Jazz Classics - 50s 60s 70s🎶frank Sinatra, Louis Armstrong, Nat King Cole🎷warm Vintage Jazz Melodies.mp3",applied,success,beb6ed97b218f38c49bdbf4062d8c6d285e3e9055edae9a1700535f0f3cddf97,beb6ed97b218f38c49bdbf4062d8c6d285e3e9055edae9a1700535f0f3cddf97
"C:\Users\suppo\Downloads\New Music\Top1000_Classical\Mozart, Ah! vous dirai je maman Twinkle Twinkle, Little Star KV 265.mp3","C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Mozart - Ah! vous dirai je maman Twinkle Twinkle, Little Star KV 265.mp3",applied,success,53dfd97841dac80bd372140acd5786e7644bba0cc3e2f0c8604a4cc64ba9838c,53dfd97841dac80bd372140acd5786e7644bba0cc3e2f0c8604a4cc64ba9838c
C:\Users\suppo\Downloads\New Music\Top1000_Club\Avicii Levels Skrillex Remix.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Avicii - Levels Skrillex Remix.mp3,applied,success,bb9d7d8783bd134914d202ddabeede13e8e250a7ea8f3a2a915f8466ef89159b,bb9d7d8783bd134914d202ddabeede13e8e250a7ea8f3a2a915f8466ef89159b
C:\Users\suppo\Downloads\New Music\Top1000_Disco\Tavares heaven must be missing an angel.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Tavares - heaven must be missing an angel.mp3,applied,success,4fdef542c006e41b42db15712db4fa68c8cb3b6f4ab6f8c554ffa3f7135bd55f,4fdef542c006e41b42db15712db4fa68c8cb3b6f4ab6f8c554ffa3f7135bd55f
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\RAINBOW   Kill The King HQ   Original Studio version.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\RAINBOW - Kill The King HQ   Original Studio version.mp3,applied,success,f07bde2b92170264693dfb6011e5fe0a0d7a3e2886fc11cbad4d6aaebbb6ec8d,f07bde2b92170264693dfb6011e5fe0a0d7a3e2886fc11cbad4d6aaebbb6ec8d
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Slayer ~ Angel of Death (Lyrics).mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Slayer - ~ Angel of Death (Lyrics).mp3,applied,success,5976df40fdf72deff05c4e0cfc092df9ddae0aa5a020e7bbaa4a7e8c315d40a3,5976df40fdf72deff05c4e0cfc092df9ddae0aa5a020e7bbaa4a7e8c315d40a3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Da Mystery Of Chessboxin' (Official HD Video).mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Wu-tang Clan - Da Mystery of Chessboxin'.mp3,applied,success,cf0e6baaba05e32b93f287f91115d2ce51c4a5e9215d61c5b9301ed73a2ddda0,cf0e6baaba05e32b93f287f91115d2ce51c4a5e9215d61c5b9301ed73a2ddda0
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Da Mystery Of Chessboxin.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Wu-tang Clan - Da Mystery of Chessboxin.mp3,applied,success,cf0e6baaba05e32b93f287f91115d2ce51c4a5e9215d61c5b9301ed73a2ddda0,cf0e6baaba05e32b93f287f91115d2ce51c4a5e9215d61c5b9301ed73a2ddda0
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Louis Armstrong, Nat King Cole & Frank Sinatra ： Best Old Songs 50s - 70s ｜ Nostalgic Vintage Jazz.mp3","C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Louis Armstrong, Nat King Cole & Frank Sinatra ： Best Old Songs 50s - 70s ｜ Nostalgic Vintage Jazz.mp3",applied,success,4ce326bea762e6cdcfd2f23aeb273f5c9ca38bd35624df5ea54de95685f41045,4ce326bea762e6cdcfd2f23aeb273f5c9ca38bd35624df5ea54de95685f41045
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Handel - Xerxes： Ombra Mai Fu.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Handel - Xerxes： Ombra Mai Fu.mp3,applied,success,6e78cd739e4610999181656751ac6ab3c9c5c4bfbf45bcb06646f692bf3da0cc,6e78cd739e4610999181656751ac6ab3c9c5c4bfbf45bcb06646f692bf3da0cc
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Leoncavallo - Pagliacci： Vesti La Giubba.mp3,,deferred,over_cap,,
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Rossini - La Gazza Ladra： Overture.mp3,,deferred,over_cap,,
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Verdi - Rigoletto： La Donna E Mobile.mp3,,deferred,over_cap,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Doc Holliday - Bad Company ⧸ Amazing Grace.mp3,,deferred,over_cap,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\50 Cent - 21 Questions (Official Music Video) ft. Nate Dogg.mp3,,skipped,destination_exists_in_READY,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\A Tribe Called Quest - Electric Relaxation (Official HD Video).mp3,,skipped,destination_exists_in_READY,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Alesso - I Wanna Know (Alesso & Deniz Koyu Remix ⧸ Audio) ft. Nico & Vinz.mp3,,skipped,destination_exists_in_READY,,
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Best Motown Hits of All Time 🎶 Soul Legends： Marvin Gaye, Smokey Robinson & James Brown.mp3",,skipped,destination_exists_in_READY,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Big L - Put It On (Official Music Video).mp3,,skipped,destination_exists_in_READY,,
