file_path,bpm,bpm_confidence,key,key_confidence,duration,sample_rate,bitrate,analysis_status,error_reason
C:\Users\suppo\Downloads\New Music\Top1000\Rick Astley - Never Gonna Give You Up.mp3,114.8,1.0,F minor,0.8273,213.072,48000,264524,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Ricky Martin - La Mordidita ft. Yotuel.mp3,140.62,1.0,E minor,0.772,222.84,48000,258889,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Ricky Martin - Vente Pa Ca ft. Maluma.mp3,100.45,1.0,A major,0.7806,288.408,48000,254716,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Ricky Reed, John-Robert & Alessia Cara - Fav Boy.mp3",100.45,1.0,A major,0.9219,157.8,48000,227163,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Rihanna - Diamonds.mp3,92.21,1.0,D major,0.7966,282.888,48000,246973,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Rihanna - Stay ft. Mikky Ekko.mp3,112.5,1.0,A minor,0.9673,247.56,48000,204100,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Rihanna - We Found Love ft. Calvin Harris.mp3,127.84,1.0,C# major,0.8356,275.544,48000,232672,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Rihanna - Whats My Name？ ft. Drake.mp3,133.93,1.0,D major,0.7945,264.72,48000,263485,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Rihanna - Work ft. Drake.mp3,181.45,1.0,C# minor,0.7893,454.08,48000,217490,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Rise - Seth Glier.mp3,106.13,1.0,C# major,0.962,216.168,48000,260087,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Rocca Varnado - Name On It Feat ALLBLACK, Tre Staxx & Slimmy B.mp3",96.98,1.0,C minor,0.8331,193.08,48000,237877,OK,
C:\Users\suppo\Downloads\New Music\Top1000\ROD$TA - IDOLS 2 RIVALS.mp3,140.62,1.0,G# minor,0.6854,89.04,48000,249647,OK,
C:\Users\suppo\Downloads\New Music\Top1000\ROGER - Luz.mp3,165.44,1.0,F major,0.9676,185.952,48000,259970,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Romeo Santos - Propuesta Indecente.mp3,122.28,1.0,D major,0.9253,268.08,48000,262994,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Ron Suno - MAKE IT HOT.mp3,152.03,1.0,E major,0.7222,102.528,48000,249700,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\ROSALÍA, J Balvin - Con Altura ft. El Guincho.mp3",98.68,1.0,A major,0.6378,164.544,48000,257659,OK,
C:\Users\suppo\Downloads\New Music\Top1000\ROSÉ & Bruno Mars - APT..mp3,148.03,1.0,D# major,0.832,173.424,48000,249073,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Ruckus Road - He Blows Up My Phone.mp3,117.19,1.0,G# minor,0.8021,158.136,48000,252775,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Runda - Beautiful Lies.mp3,140.62,1.0,D# major,0.9116,175.008,48000,270741,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Ruzzell - CAOS.mp3,114.8,1.0,D# minor,0.8643,135.432,48000,259159,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Sacha, Tyler Shaw - Confident.mp3",156.25,1.0,E minor,0.7157,180.216,48000,229186,OK,
C:\Users\suppo\Downloads\New Music\Top1000\SAINt JHN - Roses.mp3,122.28,1.0,F minor,0.7372,177.888,48000,251376,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Sally Sossa - 100 Flows.mp3,156.25,1.0,D minor,0.851,188.448,48000,254977,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Sally Sossa - GMFU.mp3,127.84,1.0,A minor,0.829,167.424,48000,258789,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Sam Smith - Im Not The Only One.mp3,81.52,1.0,F major,0.8966,279.912,48000,255701,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Sam Smith - Stay With Me & Sam Hunt - Vandalizer by Ryan Robinette.mp3,160.71,1.0,F major,0.8893,319.584,48000,221166,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Sam Smith - Stay With Me.mp3,85.23,1.0,C major,0.9289,209.832,48000,237446,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Sam Smith - Too Good At Goodbyes.mp3,92.21,1.0,F major,0.8708,264.432,48000,223919,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Sam Smith, Normani - Dancing With A Stranger.mp3",102.27,1.0,C# major,0.928,195.768,48000,244710,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Samantha Urbani - More Than a Feeling.mp3,114.8,1.0,C major,0.9096,292.056,48000,248379,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Say It - Coline Creuzot.mp3,83.96,1.0,A# major,0.7394,164.016,48000,251950,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Schama Noel - King Midas.mp3,106.13,1.0,A# major,0.7925,158.544,48000,228679,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Scorpions - Wind Of Change.mp3,76.01,1.0,C major,0.8843,282.792,48000,272050,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Sean Kingston - Beautiful Girls.mp3,86.54,1.0,A major,0.8662,261.864,48000,186199,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Sean Paul - No Lie ft. Dua Lipa.mp3,137.2,1.0,D minor,0.8446,228.576,48000,252445,OK,
C:\Users\suppo\Downloads\New Music\Top1000\SEANYP - I Tried.mp3,106.13,1.0,C major,0.891,136.752,48000,267274,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Sebastián Yatra - No Hay Nadie Más.mp3,104.17,1.0,F# major,0.9474,225.432,48000,228928,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Sebastián Yatra, Manuel Turizo, Beéle - VAGABUNDO.mp3",127.84,1.0,E minor,0.7055,218.136,48000,261844,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Sebastián Yatra, Mau y Ricky - Ya No Tiene Novio.mp3",90.73,1.0,C major,0.8715,247.32,48000,258997,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Secreto ＂El Famoso Biberon＂ - Agradecido.mp3,100.45,1.0,E minor,0.9001,211.2,48000,255231,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Selena Gomez - Rare.mp3,114.8,1.0,F major,0.7861,223.56,48000,253525,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Shakira - Cant Remember to Forget You ft. Rihanna.mp3,137.2,1.0,B minor,0.846,205.944,48000,266031,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Shakira - Chantaje ft. Maluma.mp3,102.27,1.0,C# minor,0.8536,199.2,48000,255044,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Shakira - Hips Dont Lie ft. Wyclef Jean.mp3,100.45,1.0,A# minor,0.9256,218.256,48000,241784,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Shakira - La La La ft. Carlinhos Brown.mp3,127.84,1.0,C# minor,0.8542,210.36,48000,264912,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Shakira - Waka Waka.mp3,63.2,1.0,E minor,0.6616,210.72,48000,242868,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Shakira, Maluma - Clandestino.mp3",165.44,1.0,F# minor,0.7681,235.248,48000,256282,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Shawn Mendes - Stitches.mp3,148.03,1.0,C# major,0.9046,239.784,48000,261038,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Shawn Mendes - Theres Nothing Holdin Me Back.mp3,122.28,1.0,A major,0.9576,237.432,48000,248750,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Shawn Mendes - Treat You Better.mp3,110.29,1.0,A# minor,0.924,256.344,48000,258736,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Shawn Mendes, Camila Cabello - Señorita.mp3",117.19,1.0,A minor,0.9483,205.416,48000,263572,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Showly - 2 Minute Drill.mp3,85.23,1.0,B minor,0.6983,120.936,48000,231049,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Sia - Chandelier.mp3,86.54,1.0,C# major,0.831,231.36,48000,263991,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Sia - Cheap Thrills ft. Sean Paul.mp3,181.45,1.0,F# minor,0.7813,261.768,48000,236526,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Sia - Cheap Thrills.mp3,181.45,1.0,F# minor,0.7802,217.848,48000,258378,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Sia - Elastic Heart feat. Shia LaBeouf & Maddie Ziegler.mp3,130.81,1.0,C# minor,0.7517,307.176,48000,243958,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Sia - Hey Boy feat. Burna Boy.mp3,92.21,1.0,G minor,0.9394,201.192,48000,270264,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Silentó - Watch Me.mp3,140.62,1.0,F minor,0.8612,202.44,48000,263610,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Silvestre Dangond, NATTI NATASHA - Justicia.mp3",95.34,1.0,A minor,0.8532,225.84,48000,267169,OK,
C:\Users\suppo\Downloads\New Music\Top1000\SIR J x JC KARO - EL MALEANTE.mp3,114.8,1.0,A minor,0.8021,205.848,48000,254161,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Skilla Baby - Man Down.mp3,114.8,1.0,C# minor,0.848,154.656,48000,273225,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Skrillex and Diplo - ＂Where Are Ü Now＂ with Justin Bieber.mp3,140.62,1.0,G major,0.91,251.352,48000,240827,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Skrillex with Bobby Raps - Leave Me Like This.mp3,125.0,1.0,D minor,0.8096,188.616,48000,282544,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Skrillex, PinkPantheress & Trippie Redd - Way Back.mp3",87.89,1.0,G major,0.8673,119.352,48000,259510,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Skylar Grey - Vampire At The Swimming Pool.mp3,125.0,1.0,G# minor,0.9137,225.936,48000,225842,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Smiley - Days of Summer.mp3,133.93,1.0,C# minor,0.9526,178.248,48000,252196,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Smiley - Let Me Go.mp3,144.23,1.0,C# major,0.8926,185.664,48000,258247,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Smiley - Tomorrow.mp3,117.19,1.0,E minor,0.9315,173.52,48000,249516,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Snoop Dogg - Slid Off.mp3,104.17,1.0,C major,0.6654,150.792,48000,215730,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Snoop Dogg - Stop Counting My Poccets.mp3,102.27,1.0,F minor,0.645,130.2,48000,222011,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Sofia Reyes - 1, 2, 3.mp3",95.34,1.0,G# major,0.8417,203.04,48000,261806,OK,
C:\Users\suppo\Downloads\New Music\Top1000\SpacedOut Studios Ent. x Erikiih - Witchcraft.mp3,140.62,1.0,D# minor,0.7935,170.256,48000,267796,OK,
C:\Users\suppo\Downloads\New Music\Top1000\SPIRITSAVER - ＂IM HIGH HAVE YOU MET ME？＂.mp3,98.68,1.0,A minor,0.877,205.416,48000,267070,OK,
C:\Users\suppo\Downloads\New Music\Top1000\SSG Splurge - Cash Flow @Shotbymazi.mp3,93.75,1.0,F# minor,0.82,97.56,48000,271921,OK,
C:\Users\suppo\Downloads\New Music\Top1000\st. Pedro - malapami.mp3,92.21,1.0,C minor,0.9374,196.368,48000,244457,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Stainless - Many Man Lyrics Video.mp3,125.0,1.0,G# minor,0.899,156.432,48000,227714,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Stellar - Ashes.mp3,130.81,1.0,F minor,0.7938,166.128,48000,261934,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Stereo Jane - Amen.mp3,125.0,1.0,C# major,0.9386,204.408,48000,251024,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Stormy Weather - Beneath Velvet Skies.mp3,119.68,1.0,A major,0.7173,253.944,48000,246275,OK,
C:\Users\suppo\Downloads\New Music\Top1000\SWAVAY- DUBLIN.mp3,133.93,1.0,F# minor,0.823,194.928,48000,187637,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Swavy - Backstreets.mp3,122.28,1.0,E minor,0.8987,150.816,48000,241966,OK,
C:\Users\suppo\Downloads\New Music\Top1000\System Of A Down - Chop Suey!.mp3,130.81,1.0,G minor,0.955,208.656,48000,265279,OK,
C:\Users\suppo\Downloads\New Music\Top1000\TAG Studios - Tekawo Enjawulo.mp3,130.81,1.0,D major,0.956,212.328,48000,220384,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Talibando & Wizz Havinn - Trap Files.mp3,117.19,1.0,C# minor,0.8303,153.6,48000,263075,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Taylor Swift - Bad Blood ft. Kendrick Lamar.mp3,85.23,1.0,E minor,0.9024,244.92,48000,255591,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Taylor Swift - Blank Space.mp3,95.34,1.0,F major,0.756,272.472,48000,248655,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Taylor Swift - Look What You Made Me Do.mp3,127.84,1.0,A minor,0.9128,255.648,48000,248189,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Taylor Swift - Shake It Off.mp3,80.36,1.0,G major,0.8458,241.632,48000,241766,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Taylor Swift - You Belong With Me.mp3,130.81,1.0,F# major,0.918,228.528,48000,243716,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Tera Fitoor Lyrical - Genius ｜ Utkarsh Sharma, Ishita Chauhan ｜ Arijit Singh ｜ Himesh Reshammiya.mp3",137.2,1.0,A major,0.9468,333.72,48000,263754,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Tesoro.mp3,90.73,1.0,B minor,0.9212,150.12,48000,243197,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Thalia, NATTI NATASHA - No Me Acuerdo.mp3",93.75,1.0,F major,0.6787,220.272,48000,266324,OK,
C:\Users\suppo\Downloads\New Music\Top1000\The Black Eyed Peas - Where Is The Love？.mp3,93.75,1.0,F major,0.8624,250.584,48000,263755,OK,
C:\Users\suppo\Downloads\New Music\Top1000\The Chainsmokers & Coldplay - Something Just Like This.mp3,102.27,1.0,D major,0.9129,247.176,48000,260696,OK,
C:\Users\suppo\Downloads\New Music\Top1000\The Chainsmokers - Closer ft. Halsey.mp3,95.34,1.0,F minor,0.8445,246.96,48000,252060,OK,
C:\Users\suppo\Downloads\New Music\Top1000\The Chainsmokers - Dont Let Me Down ft. Daya.mp3,106.13,1.0,G# minor,0.818,217.896,48000,262269,OK,
C:\Users\suppo\Downloads\New Music\Top1000\The Cranberries - Zombie.mp3,170.45,1.0,C major,0.8307,307.176,48000,263414,OK,
C:\Users\suppo\Downloads\New Music\Top1000\The Dinosaurs Skin 恐龍的皮 - In My Dreams.mp3,119.68,1.0,G# major,0.9397,205.584,48000,271201,OK,
C:\Users\suppo\Downloads\New Music\Top1000\The Police - Every Breath You Take.mp3,117.19,1.0,G# major,0.7982,228.936,48000,249786,OK,
C:\Users\suppo\Downloads\New Music\Top1000\The Real Meladee - Rocket Man.mp3,108.17,1.0,C minor,0.6838,146.064,48000,234136,OK,
C:\Users\suppo\Downloads\New Music\Top1000\The Weeknd - Cant Feel My Face.mp3,108.17,1.0,A minor,0.8229,218.472,48000,254887,OK,
C:\Users\suppo\Downloads\New Music\Top1000\The Weeknd - I Feel It Coming ft. Daft Punk.mp3,125.0,1.0,G minor,0.8085,297.624,48000,257056,OK,
C:\Users\suppo\Downloads\New Music\Top1000\The Weeknd - In Your Eyes ft Kenny G.mp3,100.45,1.0,C minor,0.8075,199.944,48000,257970,OK,
C:\Users\suppo\Downloads\New Music\Top1000\The Weeknd - Save Your Tears.mp3,117.19,1.0,C major,0.9327,248.952,48000,277283,OK,
C:\Users\suppo\Downloads\New Music\Top1000\The Weeknd - Starboy ft. Daft Punk ft. Daft Punk.mp3,125.0,1.0,A minor,0.7823,273.312,48000,260263,OK,
C:\Users\suppo\Downloads\New Music\Top1000\The Weeknd - The Hills.mp3,112.5,1.0,F minor,0.8979,234.216,48000,255787,OK,
C:\Users\suppo\Downloads\New Music\Top1000\The Wheel Workers - Harbor.mp3,148.03,1.0,E minor,0.9416,299.208,48000,238710,OK,
C:\Users\suppo\Downloads\New Music\Top1000\The Wheel Workers - S.O.S..mp3,92.21,1.0,A major,0.9284,257.208,48000,267584,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Tiësto - BLUE.mp3,117.19,1.0,F# major,0.8092,170.136,48000,255070,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\TOESUP, Smiley - Two Feet (DJ Dark Remix).mp3",112.5,1.0,C major,0.8494,149.928,48000,260923,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\TOESUP, Smiley - Two Feet.mp3",110.29,1.0,D minor,0.8219,172.2,48000,259818,OK,
C:\Users\suppo\Downloads\New Music\Top1000\toka x Carine - Zilevo.mp3,125.0,1.0,A minor,0.7316,162.12,48000,266088,OK,
C:\Users\suppo\Downloads\New Music\Top1000\TONES AND I - DANCE MONKEY.mp3,98.68,1.0,C# minor,0.8613,236.448,48000,160687,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Toure - I Got u.mp3,110.29,1.0,D# minor,0.6798,127.512,48000,245630,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Tove Lo - Habits - Hippie Sabotage Remix.mp3,119.68,1.0,E minor,0.91,263.04,48000,245619,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Trap Dickey - Blue Devils.mp3,133.93,1.0,B minor,0.7387,150.888,48000,244595,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Travesuras - Nicky Jam.mp3,93.75,1.0,C# major,0.9236,274.608,48000,232612,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Trevor Daniel - Falling.mp3,127.84,1.0,A# minor,0.8826,159.408,48000,270405,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Triipout Wood - Quarter Ticket Feat. Nj Threat Shot by.mp3,181.45,1.0,C# minor,0.7012,197.4,48000,252588,OK,
C:\Users\suppo\Downloads\New Music\Top1000\True kash x Plug Party.mp3,170.45,1.0,D minor,0.8234,116.664,48000,260361,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Twenty One Pilots - Heathens.mp3,90.73,1.0,E minor,0.9271,217.944,48000,253005,OK,
C:\Users\suppo\Downloads\New Music\Top1000\twenty one pilots - Ride.mp3,152.03,1.0,F# major,0.9149,225.312,48000,246419,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Twenty One Pilots - Stressed Out.mp3,170.45,1.0,A minor,0.8448,225.264,48000,240051,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Ty Dolla $ign - Spicy.mp3,100.45,1.0,C major,0.8815,234.696,48000,246062,OK,
C:\Users\suppo\Downloads\New Music\Top1000\TyFontaine - Cuff Jeans.mp3,119.68,1.0,F minor,0.8514,92.736,48000,242861,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Tyga - Taste ft. Offset.mp3,98.68,1.0,F minor,0.8456,232.536,48000,251356,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Tyla, Ayra Starr - Girl Next Door.mp3",114.8,1.0,C# major,0.7144,181.272,48000,263851,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Tyla, Marshmello - Water.mp3",125.0,1.0,D# minor,0.9103,193.296,48000,253430,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Tyrell G - NEW TO ME..mp3,144.23,1.0,F# major,0.8114,199.152,48000,238660,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Uzzy Snubbz - Blessed.mp3,160.71,1.0,D minor,0.939,191.088,48000,246406,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Vaaste Song： Dhvani Bhanushali, Tanishk Bagchi ｜ Nikhil DSouza ｜ Bhushan Kumar ｜ Radhika R, Vinay S.mp3",90.73,1.0,F major,0.9801,266.496,48000,255558,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Vaina Loca - Ozuna x Manuel Turizo.mp3,125.0,1.0,F# major,0.9094,238.104,48000,268957,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Valley - hiccup.mp3,160.71,1.0,A major,0.9625,180.792,48000,255635,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Virales 74 - Tu Eres Ajena.mp3,130.81,1.0,C minor,0.8161,218.664,48000,269018,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Vuelve A Mí - Angel Meléndez X Big Band Máquina.mp3,125.0,1.0,C minor,0.8824,273.288,48000,253074,OK,
C:\Users\suppo\Downloads\New Music\Top1000\VV$ KEN - Trackhawk ft. PGF Nuk.mp3,130.81,1.0,D# minor,0.8547,226.92,48000,240723,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Waterparks - FUCK ABOUT IT feat. blackbear.mp3,106.13,1.0,A minor,0.9586,216.84,48000,208025,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Whitney Houston - I Will Always Love You.mp3,66.96,1.0,E major,0.9105,274.008,48000,257270,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Why Dont We - Chills.mp3,108.17,1.0,A# minor,0.9285,165.456,48000,269547,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Wild Fire - Dont Mess With Exes.mp3,160.71,1.0,D# major,0.797,185.232,48000,268172,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Will Swinton - Wasted You.mp3,148.03,1.0,A# major,0.9284,210.48,48000,241500,OK,
C:\Users\suppo\Downloads\New Music\Top1000\will.i.am - Scream & Shout ft. Britney Spears.mp3,130.81,1.0,G minor,0.7618,291.384,48000,250178,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Willie Gomez - Mira Cómo Baila.mp3,122.28,1.0,F minor,0.8235,182.688,48000,246388,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Wisin - Escápate Conmigo ft. Ozuna.mp3,122.28,1.0,C# major,0.8668,272.256,48000,258052,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Wisp - Your face.mp3,133.93,1.0,E major,0.865,235.08,48000,251135,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Wiz Khalifa - Heavy Hitters.mp3,140.62,1.0,C minor,0.847,179.16,48000,245095,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Wiz Khalifa - See You Again ft. Charlie Puth Furious 7 Soundtrack.mp3,160.71,1.0,A# major,0.9703,237.408,48000,235837,OK,
C:\Users\suppo\Downloads\New Music\Top1000\XXXTENTACION - changes.mp3,137.2,1.0,B major,0.8804,121.968,48000,240963,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Yandel, Luar La L - CLICK.mp3",170.45,1.0,F minor,0.8982,180.36,48000,276446,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Yandel, Myke Towers - Borracho y Loco.mp3",175.78,1.0,C# minor,0.7576,185.616,48000,266567,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Yella Beezy - FK Everybody.mp3,114.8,1.0,D minor,0.8389,160.536,48000,253878,OK,
C:\Users\suppo\Downloads\New Music\Top1000\YFN Lucci - September 7th.mp3,127.84,1.0,F# minor,0.8755,137.28,48000,226333,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Yk Chino & White Mh - GANGSTA PARTY.mp3,144.23,1.0,E minor,0.7318,128.088,48000,256962,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Yoddy Boy ❌ Skiny - La Culpa.mp3,175.78,1.0,B major,0.8786,152.496,48000,261094,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Young Jordan - Brick 4 Brick.mp3,98.68,1.0,C# minor,0.7843,143.112,48000,222723,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Young Miko - wiggy.mp3,187.5,1.0,E major,0.7275,168.264,48000,251486,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Young Miko, Jowell & Randy - ID.mp3",181.45,1.0,G# major,0.9392,261.456,48000,255487,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Young Scooter, Future - Hard To Handle.mp3",148.03,1.0,C# minor,0.8104,214.344,48000,258109,OK,
"C:\Users\suppo\Downloads\New Music\Top1000\Yung Bae, Nile Rodgers - Awesome Ways.mp3",122.28,1.0,E major,0.7718,124.968,48000,266159,OK,
C:\Users\suppo\Downloads\New Music\Top1000\ZAYN - Dusk Till Dawn ft. Sia.mp3,90.73,1.0,B minor,0.962,337.056,48000,244820,OK,
C:\Users\suppo\Downloads\New Music\Top1000\ZAYN - PILLOWTALK.mp3,125.0,1.0,B major,0.9312,206.616,48000,263668,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Zion & Lennox ft. J Balvin - Otra Vez.mp3,95.34,1.0,F major,0.8861,212.64,48000,254423,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Zizzy Poppin - 5.7L Ft. DJ Eve Ready.mp3,165.44,1.0,F minor,0.9095,240.024,48000,166781,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Zizzy Poppin - Motel 6 Ft. Kayla The Southern Soul Princess.mp3,108.17,1.0,D# major,0.8749,206.04,48000,241873,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Zizzy Poppin - Part 5.L.I.M.E.mp3,110.29,1.0,G# major,0.872,230.04,48000,231842,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Zlatan - 10 Bottles.mp3,156.25,1.0,B major,0.8598,179.712,48000,268692,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Zé Neto e Cristiano - NOTIFICAÇÃO PREFERIDA - #EsqueceOMundoLaFora.mp3,156.25,1.0,F# major,0.8948,188.4,48000,268229,OK,
C:\Users\suppo\Downloads\New Music\Top1000\Zé Neto e Cristiano - STATUS QUE EU NÃO QUERIA - #EsqueceOMundoLaFora.mp3,117.19,1.0,E major,0.8747,151.056,48000,275356,OK,
C:\Users\suppo\Downloads\New Music\Top1000\ช้ำคือเรา -.mp3,117.19,1.0,D major,0.9502,273.72,48000,227475,OK,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Albert Collins - When A Guitar Plays The Blues.mp3,198.77,1.0,C major,0.9438,311.954,44100,228839,OK,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Albert Collins Ice Pick.mp3,187.5,1.0,F minor,0.8048,253.2,48000,199367,OK,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Albert King - Blues At Sunrise.mp3,187.5,1.0,F major,0.7782,524.328,48000,245938,OK,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Albert King - Born Under A Bad Sign.mp3,181.45,1.0,B major,0.8287,166.896,48000,191045,OK,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Allman Brothers Band - Soulshine.mp3,137.2,1.0,A# major,0.9663,403.488,48000,238546,OK,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\B.B. King- Everyday I have the Blues.mp3,114.8,1.0,G# major,0.8124,306.144,48000,221604,OK,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Big Walter Horton - Have A Good Time.mp3,156.25,1.0,G major,0.8444,228.672,48000,251513,OK,
"C:\Users\suppo\Downloads\New Music\Top1000_Blues\Bloomfield, Kooper, Stills - Super Session - 01 - Alberts Shuffle.mp3",193.97,1.0,G major,0.9162,417.096,48000,256203,OK,
