folder,filename,extension,size_bytes,size_mb
Top1000_Country,Blake Shelton - Lay Low.mp3,.mp3,6920774,6.6
Top1000_Country,Blake Shelton - My Eyes.mp3,.mp3,6716660,6.41
Top1000_Country,Blake Shelton - Neon Light.mp3,.mp3,7654812,7.3
Top1000_Country,Blake Shelton - Nobody But Me.mp3,.mp3,5003545,4.77
Top1000_Country,Blake Shelton - Over.mp3,.mp3,5864056,5.59
Top1000_Country,Blake Shelton - Ready to roll.mp3,.mp3,7275520,6.94
Top1000_Country,Blake Shelton - Some Beach.mp3,.mp3,6594506,6.29
Top1000_Country,Blake Shelton - Sunny in Seattle.mp3,.mp3,6921755,6.6
Top1000_Country,Blake Shelton - Sure Be Cool If You Did.mp3,.mp3,6752843,6.44
Top1000_Country,Blake Shelton - The Baby.mp3,.mp3,7275738,6.94
Top1000_Country,Blake Shelton - The Dreamer.mp3,.mp3,7558523,7.21
Top1000_Country,Blake Shelton - The Gambler.mp3,.mp3,6904304,6.58
Top1000_Country,Blake Shelton - The More I Drink.mp3,.mp3,7486659,7.14
Top1000_Country,Blake Shelton - Who Are You When Im Not Looking.mp3,.mp3,6216730,5.93
Top1000_Country,Blake Shelton and Miranda Lambert - Youre The Reason God Made Oklahoma.mp3,.mp3,6951406,6.63
Top1000_Country,Brad Paisley - Alcohol.mp3,.mp3,8453221,8.06
Top1000_Country,Brad Paisley - American Saturday Night.mp3,.mp3,8253353,7.87
Top1000_Country,Brad Paisley - Country Nation.mp3,.mp3,7342563,7.0
Top1000_Country,Brad Paisley - Hard Life.mp3,.mp3,7373728,7.03
Top1000_Country,Brad Paisley - He Didnt Have To Be.mp3,.mp3,7261835,6.93
Top1000_Country,Brad Paisley - I Wish Youd Stay.mp3,.mp3,8114042,7.74
Top1000_Country,Brad Paisley - Im Gonna Miss Her.mp3,.mp3,6681260,6.37
Top1000_Country,Brad Paisley - Ive Been Better.mp3,.mp3,7655572,7.3
Top1000_Country,Brad Paisley - Letter To Me.mp3,.mp3,8940239,8.53
Top1000_Country,Brad Paisley - Little Moments.mp3,.mp3,7715780,7.36
Top1000_Country,Brad Paisley - Me Neither.mp3,.mp3,6193926,5.91
Top1000_Country,Brad Paisley - Mud On The Tires.mp3,.mp3,7173932,6.84
Top1000_Country,Brad Paisley - Old Alabama ft. Alabama.mp3,.mp3,11563294,11.03
Top1000_Country,Brad Paisley - Online.mp3,.mp3,10272719,9.8
Top1000_Country,Brad Paisley - Policeman.mp3,.mp3,5474905,5.22
Top1000_Country,Brad Paisley - Shes Everything.mp3,.mp3,7301860,6.96
Top1000_Country,Brad Paisley - The Mona Lisa.mp3,.mp3,7220448,6.89
Top1000_Country,Brad Paisley - Then.mp3,.mp3,5358652,5.11
Top1000_Country,Brad Paisley - Ticks.mp3,.mp3,8082896,7.71
Top1000_Country,Brad Paisley - Too Country.mp3,.mp3,6545833,6.24
Top1000_Country,Brad Paisley - Waitin On A Woman.mp3,.mp3,7830461,7.47
Top1000_Country,Brad Paisley - Water.mp3,.mp3,10316776,9.84
Top1000_Country,Brad Paisley - Welcome To The Future.mp3,.mp3,10551513,10.06
Top1000_Country,Brad Paisley - When I Get Where Im Going ft. Dolly Parton.mp3,.mp3,7019194,6.69
Top1000_Country,Brad Paisley - Who Needs Pictures.mp3,.mp3,7326988,6.99
Top1000_Country,"Brad Paisley - With you, Without you.mp3",.mp3,4048958,3.86
Top1000_Country,Brad Paisley - Wrapped Around.mp3,.mp3,6330983,6.04
Top1000_Country,Brad Paisley - You Have That Effect On Me.mp3,.mp3,6407263,6.11
Top1000_Country,Brad Paisleys Im Still A Guy.mp3,.mp3,6201707,5.91
Top1000_Country,Brandi Carlile - Dreams.mp3,.mp3,6174765,5.89
Top1000_Country,Brandi Carlile - That Wasnt Me.mp3,.mp3,7051621,6.72
Top1000_Country,Brandi Carlile - That Year.mp3,.mp3,6444216,6.15
Top1000_Country,Brandi Carlile - The Story.mp3,.mp3,7196949,6.86
Top1000_Country,Brandi Carlile - Turpentine.mp3,.mp3,5206167,4.96
Top1000_Country,Brandi Carlile Hallelujah.mp3,.mp3,10593345,10.1
Top1000_Country,Brantley Gilbert - More Than Miles.mp3,.mp3,8371773,7.98
Top1000_Country,Brett Eldredge - Mean To Me.mp3,.mp3,7457274,7.11
Top1000_Country,Brooks & Dunn - Believe.mp3,.mp3,8688919,8.29
Top1000_Country,Cam - Burning House.mp3,.mp3,7838157,7.48
Top1000_Country,Cam - Half Broke Heart.mp3,.mp3,6729294,6.42
Top1000_Country,Carrie Underwood - Like Ill Never Love You Again.mp3,.mp3,6890425,6.57
Top1000_Country,Carrie Underwood - Mamas Song.mp3,.mp3,8489108,8.1
Top1000_Country,Carrying Your Love With Me - George Strait.mp3,.mp3,5366926,5.12
Top1000_Country,Chris Janson - ＂Buy Me A Boat＂.mp3,.mp3,6899368,6.58
Top1000_Country,Chris Janson - ＂Power of Positive Drinkin＂.mp3,.mp3,7199400,6.87
Top1000_Country,Chris Stapleton - Tennessee Whiskey.mp3,.mp3,8428164,8.04
Top1000_Country,Chris Stapleton - Traveller.mp3,.mp3,6974327,6.65
Top1000_Country,Chris Stapleton - What Are You Listening To？.mp3,.mp3,7170708,6.84
Top1000_Country,Chris Stapleton - Your Man.mp3,.mp3,4094664,3.9
Top1000_Country,Chris Young - Lonely Eyes.mp3,.mp3,7305153,6.97
Top1000_Country,Chris Young - Neon.mp3,.mp3,8036824,7.66
Top1000_Country,Chris Young - The Man I Want To Be.mp3,.mp3,7760069,7.4
Top1000_Country,Chris Young - Tomorrow.mp3,.mp3,7722421,7.36
Top1000_Country,Chris Young - Voices.mp3,.mp3,7997663,7.63
Top1000_Country,Chris Young - Who I Am with You.mp3,.mp3,6137010,5.85
Top1000_Country,Chris Young - You.mp3,.mp3,5980063,5.7
Top1000_Country,Clay Walker - She Wont Be Lonely Long.mp3,.mp3,6213087,5.93
Top1000_Country,Colbie Caillat - Bubbly.mp3,.mp3,6437909,6.14
Top1000_Country,Cole Swindell - Aint Worth The Whiskey.mp3,.mp3,6854922,6.54
Top1000_Country,Cole Swindell - Middle Of A Memory.mp3,.mp3,6974588,6.65
Top1000_Country,Cole Swindell - You Should Be Here.mp3,.mp3,7669163,7.31
Top1000_Country,Craig Campbell - Family Man.mp3,.mp3,7962172,7.59
Top1000_Country,Dallas Smith - And Then Some.mp3,.mp3,6653627,6.35
Top1000_Country,Dallas Smith - If It Gets You Where You Wanna Go.mp3,.mp3,6946245,6.62
Top1000_Country,Dallas Smith - Somebody Somewhere.mp3,.mp3,7605988,7.25
Top1000_Country,Darryl Worley - A Good Day To Run.mp3,.mp3,6854310,6.54
Top1000_Country,Darryl Worley - Awful Beautiful Life.mp3,.mp3,7756886,7.4
Top1000_Country,Darryl Worley - Have You Forgotten？.mp3,.mp3,8135713,7.76
Top1000_Country,Darryl Worley - I Miss My Friend.mp3,.mp3,7826185,7.46
Top1000_Country,"Darryl Worley, Sounds Like Life To Me - OFFICIAL VIDEO.mp3",.mp3,6885041,6.57
Top1000_Country,David Nail - Red Light.mp3,.mp3,8167231,7.79
Top1000_Country,David Nail - Whatever Shes Got.mp3,.mp3,7898357,7.53
Top1000_Country,Dexys Midnight Runners ＂Because of You＂.mp3,.mp3,5869973,5.6
Top1000_Country,Don Williams - Just Cause Im In Love With You.mp3,.mp3,7317072,6.98
Top1000_Country,Don Williams - Steal my Heart away.wmv.mp3,.mp3,4980308,4.75
Top1000_Country,Don williams - Youre the only one.mp3,.mp3,4738528,4.52
Top1000_Country,Don Williams ~ No Use Running ~.mp3,.mp3,4702945,4.49
Top1000_Country,Don Williams ~ Shes With Me ~.mp3,.mp3,6132048,5.85
Top1000_Country,Don Williams ~~The First Fool In Line ~~.mp3,.mp3,6668241,6.36
Top1000_Country,Dwight Yoakam - Carmelita.mp3,.mp3,4650599,4.44
Top1000_Country,Dwight Yoakam - Guitars Cadillacs.mp3,.mp3,5732695,5.47
Top1000_Country,Dwight Yoakam - Pocket Of A Clown.mp3,.mp3,6029530,5.75
Top1000_Country,Dwight Yoakam - Second Hand Heart.mp3,.mp3,9444367,9.01
Top1000_Country,Dwight Yoakam - Third Rate Romance.mp3,.mp3,5294977,5.05
Top1000_Country,Dwight Yoakam - ＂Waterfall＂.mp3,.mp3,7758162,7.4
Top1000_Country,Easton Corbin - A Little More Country Than That (Official Video).mp3,.mp3,5660058,5.4
Top1000_Country,Easton Corbin - A Little More Country Than That.mp3,.mp3,5244214,5.0
Top1000_Country,Easton Corbin - All Over The Road.mp3,.mp3,6009484,5.73
Top1000_Country,Easton Corbin - Are You With Me.mp3,.mp3,6890461,6.57
Top1000_Country,Easton Corbin - Lovin You Is Fun.mp3,.mp3,7041977,6.72
Top1000_Country,Easton Corbin-A Lot to Learn About Livin.mp3,.mp3,7179866,6.85
Top1000_Country,Easton Corbin-Dont ask me bout a woman.mp3,.mp3,6687737,6.38
Top1000_Country,Easton Corbin-Leavin A Lonely Town.mp3,.mp3,6412618,6.12
Top1000_Country,Easton Corbin-Someday when Im Old.mp3,.mp3,6118418,5.83
Top1000_Country,Easton Corbin-The Way Love Looks.mp3,.mp3,4901714,4.67
Top1000_Country,Eli Young Band - Crazy Girl.mp3,.mp3,7201436,6.87
Top1000_Country,Elvis Costello & The Attractions - Good Year For The Roses.mp3,.mp3,6072271,5.79
Top1000_Country,Engelbert Am I That Easy To Forget-2009.mp3,.mp3,6419767,6.12
Top1000_Country,Eric Church - A Man Who Was Gonna Die Young.mp3,.mp3,5754298,5.49
Top1000_Country,Eric Church - Cold One.mp3,.mp3,7169265,6.84
Top1000_Country,Eric Church - Give Me Back My Hometown.mp3,.mp3,8418677,8.03
Top1000_Country,Eric Church - Guys Like Me.mp3,.mp3,7110614,6.78
Top1000_Country,Eric Church - Over When It's Over (Music Video).mp3,.mp3,5525405,5.27
Top1000_Country,Eric Church - Record Year.mp3,.mp3,5996027,5.72
Top1000_Country,Eric Church - Springsteen.mp3,.mp3,9038512,8.62
Top1000_Country,Fall into Me - Brantley Gilbbert.mp3,.mp3,7179658,6.85
Top1000_Country,Find Yourself by Brad Paisley.mp3,.mp3,6723702,6.41
Top1000_Country,Fire Tiger - He Has Changed.mp3,.mp3,8233507,7.85
Top1000_Country,Florida Georgia Line - H.O.L.Y..mp3,.mp3,7076407,6.75
Top1000_Country,Gary Allan - The One.mp3,.mp3,5869977,5.6
Top1000_Country,George Strait - Amarillo By Morning.mp3,.mp3,5404143,5.15
Top1000_Country,George Strait - Check Yes Or No.mp3,.mp3,6827059,6.51
Top1000_Country,George Strait - Does Fort Worth Ever Cross Your Mind.mp3,.mp3,6301182,6.01
Top1000_Country,George Strait - Down Louisiana Way.mp3,.mp3,8221946,7.84
Top1000_Country,George Strait - Famous Last Words Of A Fool.mp3,.mp3,6834933,6.52
Top1000_Country,George Strait - Fool Hearted Memory.mp3,.mp3,5385905,5.14
Top1000_Country,George Strait - Her Goodbye Hit Me in the Heart.mp3,.mp3,6414309,6.12
Top1000_Country,George Strait - Here For A Good Time.mp3,.mp3,6248920,5.96
Top1000_Country,George Strait - I Aint Her Cowboy Anymore.mp3,.mp3,9376148,8.94
Top1000_Country,George Strait - I Cross My Heart.mp3,.mp3,6725863,6.41
Top1000_Country,George Strait - If I Know Me.mp3,.mp3,5451180,5.2
Top1000_Country,George Strait - Let It Go.mp3,.mp3,6769470,6.46
Top1000_Country,George Strait - Living For The Night.mp3,.mp3,7404276,7.06
Top1000_Country,George Strait - Lover In Disguise.mp3,.mp3,4920751,4.69
Top1000_Country,George Strait - The Chair.mp3,.mp3,5616868,5.36
Top1000_Country,George Strait - The Cowboy Rides Away.mp3,.mp3,6378526,6.08
Top1000_Country,George Strait - The Seashores Of Old Mexico.mp3,.mp3,10523356,10.04
Top1000_Country,George Strait - Troubadour.mp3,.mp3,6377764,6.08
Top1000_Country,George Strait - When Did You Stop Loving Me.mp3,.mp3,5022689,4.79
Top1000_Country,George Strait - You Cant Make A Heart Love Somebody.mp3,.mp3,6952470,6.63
Top1000_Country,George Strait - You Know Me Better Than That.mp3,.mp3,6024855,5.75
Top1000_Country,George Strait Thats My Kind Of Woman.mp3,.mp3,7014002,6.69
Top1000_Country,George strait-The Best day.mp3,.mp3,5813738,5.54
Top1000_Country,Granger Smith - 5 More Minutes.mp3,.mp3,7416852,7.07
Top1000_Country,Greg Bates - Did It For The Girl.mp3,.mp3,6793008,6.48
Top1000_Country,Gretchen Wilson - Come To Bed.mp3,.mp3,7362992,7.02
Top1000_Country,Guilty in here.mp3,.mp3,4716562,4.5
Top1000_Country,He Must Have Really Hurt You Bad - George Strait.mp3,.mp3,5270016,5.03
Top1000_Country,Highway 20 ride lyrics.mp3,.mp3,7128864,6.8
Top1000_Country,I Can Still Make Cheyenne with Lyrics.mp3,.mp3,7417456,7.07
Top1000_Country,I Have Been Lonely - Blake Shelton with lyrics.mp3,.mp3,5979862,5.7
Top1000_Country,I hope that´s me - Brad Paisley.mp3,.mp3,6950922,6.63
Top1000_Country,I Loved Her First Lyrics.mp3,.mp3,6325183,6.03
Top1000_Country,Ill Love You Anyway - Trent Willmon.mp3,.mp3,6225287,5.94
Top1000_Country,Jake Owen - The One That Got Away.mp3,.mp3,6610133,6.3
Top1000_Country,Jason Aldean - Amarillo Sky.mp3,.mp3,7727166,7.37
Top1000_Country,Jason Aldean - Night Train.mp3,.mp3,7623916,7.27
Top1000_Country,Jason Sturgeon - Simple Life - Official Music Video.mp3,.mp3,7149562,6.82
Top1000_Country,Jerrod Niemann - One More Drinkin Song.mp3,.mp3,6590970,6.29
Top1000_Country,Jerrod Niemann - What Do You Want.mp3,.mp3,6729456,6.42
Top1000_Country,Jo Hikk - The Big Spoon.mp3,.mp3,6427815,6.13
Top1000_Country,Joe Nichols - Brokenheartsville.mp3,.mp3,7849300,7.49
Top1000_Country,Joe Nichols - Cool To Be A Fool.mp3,.mp3,5847877,5.58
Top1000_Country,Joe Nichols - If Nobody Believed In You.mp3,.mp3,8093150,7.72
Top1000_Country,Joe Nichols - Ill Wait For You.mp3,.mp3,7677551,7.32
Top1000_Country,Joe Nichols - The Impossible.mp3,.mp3,7685408,7.33
Top1000_Country,Jolene Zac brown band.mp3,.mp3,9240897,8.81
Top1000_Country,Jon Pardi - Head Over Boots.mp3,.mp3,7583687,7.23
Top1000_Country,Jon Pardi - Up All Night.mp3,.mp3,7768890,7.41
Top1000_Country,Jon Wolfe - Dont It Feel Good.mp3,.mp3,7530960,7.18
Top1000_Country,Jon Wolfe - Im Doin Alright.mp3,.mp3,7150179,6.82
Top1000_Country,Jon Wolfe - Married to Nothin.mp3,.mp3,7721371,7.36
Top1000_Country,Jon Wolfe - Natural Man.mp3,.mp3,7722472,7.36
Top1000_Country,Jon Wolfe - Outrun Her Memory.mp3,.mp3,8670412,8.27
Top1000_Country,Jon Wolfe - She Beats All Ive Ever Seen.mp3,.mp3,8163431,7.79
Top1000_Country,Jon Wolfe - Smile on Mine.mp3,.mp3,5836990,5.57
Top1000_Country,Jon Wolfe - That Girl In Texas.mp3,.mp3,8053652,7.68
Top1000_Country,Jon Wolfe - Thats What Im Talkin About.mp3,.mp3,6514834,6.21
Top1000_Country,Jon Wolfe - What Are You Doin Right Now.mp3,.mp3,7542375,7.19
Top1000_Country,Jon Wolfe - When I Get To Heaven.mp3,.mp3,8093275,7.72
Top1000_Country,Josh Kelley - Georgia Clay.mp3,.mp3,5820620,5.55
Top1000_Country,Josh Turner - Firecracker.mp3,.mp3,7551174,7.2
Top1000_Country,Josh Turner - Lay Low.mp3,.mp3,8242620,7.86
Top1000_Country,Josh Turner - Your Man.mp3,.mp3,7525958,7.18
Top1000_Country,"Josh Turner, Silver Wings.mp3",.mp3,7349584,7.01
Top1000_Country,Julie Roberts - Break Down Here.mp3,.mp3,8506579,8.11
Top1000_Country,Just to See You Smile Lyrics By Tim McGraw.mp3,.mp3,6714289,6.4
Top1000_Country,Justin Moore - If Heaven Wasnt So Far Away.mp3,.mp3,7731942,7.37
Top1000_Country,Justin Moore - Kinda Dont Care.mp3,.mp3,9557229,9.11
Top1000_Country,Justin Moore - Point At You.mp3,.mp3,6310919,6.02
Top1000_Country,Justin Moore - Til My Last Day.mp3,.mp3,8307631,7.92
Top1000_Country,Kacey Musgraves - Are You Sure ft. Willie Nelson.mp3,.mp3,7467005,7.12
Top1000_Country,Kacey Musgraves - Biscuits (Official Lyric Video).mp3,.mp3,6972702,6.65
Top1000_Country,Kacey Musgraves - Biscuits.mp3,.mp3,6844919,6.53
Top1000_Country,Kacey Musgraves - Fine.mp3,.mp3,3426553,3.27
Top1000_Country,Kacey Musgraves - Follow Your Arrow.mp3,.mp3,7273324,6.94
Top1000_Country,Kacey Musgraves - My House.mp3,.mp3,6451011,6.15
Top1000_Country,Keith Urban - We Were Us ft. Miranda Lambert.mp3,.mp3,6946693,6.62
Top1000_Country,Keith Whitley I Get The Picture.mp3,.mp3,4430773,4.23
Top1000_Country,Kenney Chesney - Living in Paradise.mp3,.mp3,5929146,5.65
Top1000_Country,Kenny Chesney - Anything But Mine.mp3,.mp3,10142992,9.67
Top1000_Country,Kenny Chesney - Back Where I Come From.mp3,.mp3,7544384,7.19
Top1000_Country,Kenny Chesney - Dont Blink.mp3,.mp3,9335907,8.9
Top1000_Country,Kenny Chesney - El Cerrito Place.mp3,.mp3,12839683,12.24
Top1000_Country,Kenny Chesney - I Lost It.mp3,.mp3,8020996,7.65
Top1000_Country,Kenny Chesney - If This Bus Could Talk.mp3,.mp3,9830825,9.38
Top1000_Country,Kenny Chesney - Live A Little.mp3,.mp3,8196398,7.82
Top1000_Country,Kenny Chesney - Living In Fast Forward.mp3,.mp3,7455290,7.11
Top1000_Country,Kenny Chesney - Me And You.mp3,.mp3,6986028,6.66
Top1000_Country,"Kenny Chesney - No Shoes, No Shirt, No Problems.mp3",.mp3,7233122,6.9
Top1000_Country,Kenny Chesney - Old Blue Chair.mp3,.mp3,6067791,5.79
Top1000_Country,Kenny Chesney - Out Last Night.mp3,.mp3,6108761,5.83
Top1000_Country,Kenny Chesney - Save It for a Rainy Day.mp3,.mp3,6458815,6.16
Top1000_Country,Kenny Chesney - Shes Got It All.mp3,.mp3,6346649,6.05
Top1000_Country,Kenny Chesney - Shiftwork.mp3,.mp3,8610304,8.21
Top1000_Country,Kenny Chesney - Thats Why Im Here.mp3,.mp3,7046364,6.72
Top1000_Country,Kenny Chesney - The Good Stuff.mp3,.mp3,6013415,5.73
Top1000_Country,Kenny Chesney - There Goes My Life.mp3,.mp3,9376539,8.94
Top1000_Country,Kenny Chesney - Til It's Gone (Official Video).mp3,.mp3,9746822,9.3
Top1000_Country,Kenny Chesney - Way Down Here.mp3,.mp3,10537877,10.05
Top1000_Country,Kenny Chesney - When I See This Bar.mp3,.mp3,11495818,10.96
Top1000_Country,Kenny Chesney - Who Youd Be Today.mp3,.mp3,7904511,7.54
Top1000_Country,Kenny Chesney - Wild Child ft. Grace Potter.mp3,.mp3,7062291,6.74
Top1000_Country,Kenny Chesney - You Had Me From Hello.mp3,.mp3,6786500,6.47
Top1000_Country,Kenny Chesney - Young.mp3,.mp3,7012014,6.69
Top1000_Country,Kenny Chesney The Life.mp3,.mp3,8138232,7.76
Top1000_Country,kenny chesney way down here.mp3,.mp3,11458872,10.93
Top1000_Country,Kenny Chesney ~ A Lot Of Things Different.mp3,.mp3,7172128,6.84
Top1000_Country,"Kenny Chesney, Uncle Kracker - When The Sun Goes Down.mp3",.mp3,8842646,8.43
Top1000_Country,Kenny Chesney- Better As A Memory.mp3,.mp3,6636138,6.33
Top1000_Country,"Kenny Chesney- Nowhere To Go, Nowere To Be.mp3",.mp3,6372594,6.08
Top1000_Country,Kissin In the Rain - Toby Keith.mp3,.mp3,7526615,7.18
Top1000_Country,Laura Bell Bundy - Drop On By.mp3,.mp3,6088385,5.81
Top1000_Country,Laura Bell Bundy - Giddy On Up.mp3,.mp3,7418063,7.07
Top1000_Country,Laura Bell Bundy - Kentucky Dirty.mp3,.mp3,7005318,6.68
Top1000_Country,Lee Ann Womack - A Little Past Little Rock.mp3,.mp3,7344584,7.0
Top1000_Country,Lee Ann Womack - I Hope You Dance.mp3,.mp3,10421974,9.94
Top1000_Country,Lee Ann Womack - I May Hate Myself In The Morning.mp3,.mp3,7864255,7.5
Top1000_Country,Lee Ann Womack - Send It On Down.mp3,.mp3,7479059,7.13
Top1000_Country,Lee Ann Womack - Solitary Thinkin.mp3,.mp3,7536181,7.19
Top1000_Country,Lee Brice - Dont Believe Everything You Think.mp3,.mp3,5833020,5.56
Top1000_Country,Lee Brice - I Drive Your Truck.mp3,.mp3,7271403,6.93
Top1000_Country,Lee Brice - Woman Like You.mp3,.mp3,6859861,6.54
Top1000_Country,Let it Go-Zac Brown Band.mp3,.mp3,8410544,8.02
Top1000_Country,Let Me Down Easy - Billy Currington.mp3,.mp3,6655417,6.35
Top1000_Country,Little Big Town - Pontoon.mp3,.mp3,7085670,6.76
Top1000_Country,Love Her Like Shes Leaving by Brad Paisley.mp3,.mp3,6707308,6.4
Top1000_Country,Luke Bryan - I Dont Want This Night To End.mp3,.mp3,9932987,9.47
Top1000_Country,Luke Bryan - Roller Coaster.mp3,.mp3,8682505,8.28
Top1000_Country,Luke Bryan - Strip It Down.mp3,.mp3,9152629,8.73
Top1000_Country,Maddie & Tae - Downside Of Growing Up.mp3,.mp3,6665525,6.36
Top1000_Country,Maddie & Tae - Fly.mp3,.mp3,6965478,6.64
Top1000_Country,Makin Plans by Miranda Lambert.mp3,.mp3,6897068,6.58
Top1000_Country,Maren Morris - My Church.mp3,.mp3,7660049,7.31
Top1000_Country,Mark Wills & Lee Ann Womack - Ill Forever Love You.mp3,.mp3,5699951,5.44
Top1000_Country,Mark Wills - 19 Somethin.mp3,.mp3,7422633,7.08
Top1000_Country,Mark Wills - Back At One.mp3,.mp3,7656605,7.3
Top1000_Country,Mark Wills - Dont Laugh At Me.mp3,.mp3,7415556,7.07
Top1000_Country,Mark Wills - I Do.mp3,.mp3,6659420,6.35
Top1000_Country,Mark Wills - Places Ive Never Been.mp3,.mp3,7157878,6.83
Top1000_Country,Mark Wills - Shes In Love.mp3,.mp3,8723391,8.32
Top1000_Country,Martin- Zac Brown Band Lyrics!.mp3,.mp3,7628146,7.27
Top1000_Country,Me And Your Cigarettes.mp3,.mp3,4253793,4.06
Top1000_Country,Mickey Newbury - After All These Years.mp3,.mp3,6395852,6.1
Top1000_Country,Miranda Lambert - All Kinds of Kinds.mp3,.mp3,7410711,7.07
Top1000_Country,Miranda Lambert - Bring Me Down.mp3,.mp3,7002232,6.68
Top1000_Country,Miranda Lambert - Dead Flowers.mp3,.mp3,5880113,5.61
Top1000_Country,Miranda Lambert - Dear Diamond.mp3,.mp3,6541732,6.24
Top1000_Country,Miranda Lambert - Kerosene.mp3,.mp3,6999641,6.68
Top1000_Country,Miranda Lambert - Look At Miss Ohio.mp3,.mp3,7170320,6.84
Top1000_Country,Miranda Lambert - Lyin Here.mp3,.mp3,7875934,7.51
Top1000_Country,Miranda Lambert - Mamas Broken Heart.mp3,.mp3,6287312,6.0
Top1000_Country,Miranda Lambert - Me and Charlie Talking.mp3,.mp3,7424393,7.08
Top1000_Country,Miranda Lambert - More Like Her.mp3,.mp3,5758292,5.49
Top1000_Country,Miranda Lambert - New Strings.mp3,.mp3,6380374,6.08
Top1000_Country,Miranda Lambert - Only Prettier.mp3,.mp3,6898969,6.58
Top1000_Country,Miranda Lambert - The House That Built Me.mp3,.mp3,7427227,7.08
Top1000_Country,Miranda Lambert - Theres a Wall.mp3,.mp3,7442976,7.1
Top1000_Country,Miranda Lambert - Vice.mp3,.mp3,7330102,6.99
Top1000_Country,Miranda Lambert - White Liar.mp3,.mp3,6596007,6.29
Top1000_Country,Miranda Lambert ft. Blake Shelton - Better In The Long Run.mp3,.mp3,7686711,7.33
Top1000_Country,Miranda Lambert- Another Heartache.mp3,.mp3,3947619,3.76
Top1000_Country,Miranda Lambert- Mama Im Alright.mp3,.mp3,7855417,7.49
Top1000_Country,Miranda Lambert-Something That I Like About A Honky Tonk.mp3,.mp3,5235149,4.99
Top1000_Country,Missing Me Some You by Toby Keith.mp3,.mp3,8235930,7.85
Top1000_Country,Mo Pitney - Country.mp3,.mp3,6476404,6.18
Top1000_Country,MOCKINGBIRD -Toby Keith and his daughter Krystal.mp3,.mp3,7020709,6.7
Top1000_Country,More Trucks Than Cars-Craig Morgan.mp3,.mp3,5953364,5.68
Top1000_Country,Neon Blue ~ The Mavericks.mp3,.mp3,6870998,6.55
Top1000_Country,"Nights I Cant Remember, Friends Ill Never Forget by Toby Keith.mp3",.mp3,5823767,5.55
Top1000_Country,Old Dominion - Snapback.mp3,.mp3,8561832,8.17
Top1000_Country,PARMALEE - Close Your Eyes.mp3,.mp3,7916385,7.55
Top1000_Country,Peter Pan Lyrics - Kelsea Ballerini.mp3,.mp3,6469902,6.17
Top1000_Country,Phil Vassar - Just Another Day In Paradise.mp3,.mp3,7872529,7.51
Top1000_Country,Pistol Annies - Hush Hush.mp3,.mp3,9083739,8.66
Top1000_Country,Pistol Annies - Takin Pills.mp3,.mp3,7419967,7.08
Top1000_Country,Post Monroe： ＂Dixie Dust＂.mp3,.mp3,7908300,7.54
Top1000_Country,Post Monroe： ＂Red Hot American Summer＂.mp3,.mp3,7996047,7.63
Top1000_Country,RaeLynn - God Made Girls.mp3,.mp3,7988480,7.62
Top1000_Country,Randy Travis - On The Other Hand.mp3,.mp3,6306549,6.01
Top1000_Country,Rascal Flatts - I Wont Let Go.mp3,.mp3,6900861,6.58
Top1000_Country,Rascal Flatts - What Hurts The Most.mp3,.mp3,10242857,9.77
Top1000_Country,Sara Evans - Youll Always Be My Baby.mp3,.mp3,7871227,7.51
Top1000_Country,Scotty McCreery - I Love You This Big.mp3,.mp3,8238883,7.86
Top1000_Country,Scotty McCreery - Please Remember Me.mp3,.mp3,9643594,9.2
Top1000_Country,Scotty McCreery - The Trouble With Girls.mp3,.mp3,7485037,7.14
Top1000_Country,Scotty McCreery- I Cross My Heart Lyrics.mp3,.mp3,5113216,4.88
Top1000_Country,She Never Lets It Go To Her Heart - Tim McGraw.mp3,.mp3,5712725,5.45
Top1000_Country,Shut Up And Fish.mp3,.mp3,7492010,7.14
Top1000_Country,Somewhere Between~Keith Whitley.mp3,.mp3,6998555,6.67
Top1000_Country,Somewhere Else-Toby Keith Lyrics.mp3,.mp3,5986657,5.71
Top1000_Country,Sunny Sweeney - Carolina on the Line.mp3,.mp3,7972964,7.6
Top1000_Country,Sunny Sweeney - Find Me.mp3,.mp3,8403579,8.01
Top1000_Country,Sunny Sweeney - From A Table Away.mp3,.mp3,6882168,6.56
Top1000_Country,Sunny Sweeney - Front Row Seats.mp3,.mp3,7117119,6.79
Top1000_Country,Sunny Sweeney - Sunday Dress.mp3,.mp3,7869968,7.51
Top1000_Country,Sunny Sweeney - Used Cars.mp3,.mp3,7798493,7.44
Top1000_Country,Take It Out On Me - Miranda Lambert.mp3,.mp3,6624300,6.32
Top1000_Country,Terri Clark - Girls Lie Too.mp3,.mp3,7623413,7.27
Top1000_Country,Texas as Hell - Miranda Lambert.mp3,.mp3,4982369,4.75
Top1000_Country,The Mavericks - Back In Your Arms Again.mp3,.mp3,7249684,6.91
Top1000_Country,The Mavericks - Born To Be Blue.mp3,.mp3,7198053,6.86
Top1000_Country,The Mavericks - I Should Have Been True.mp3,.mp3,6863744,6.55
Top1000_Country,The Mavericks - In My Dreams.mp3,.mp3,8906863,8.49
Top1000_Country,The Mavericks - Things I Cannot Change.mp3,.mp3,6523358,6.22
Top1000_Country,The World~Brad Paisley.mp3,.mp3,7172667,6.84
Top1000_Country,Tim McGraw - Everybodys Lookin.mp3,.mp3,8272604,7.89
