original_path,original_name,current_state,action,target_state,reason,priority
C:\Users\suppo\Downloads\New Music\Top1000_Country\Easton Corbin - A Little More Country Than That (Official Video).mp3,Easton Corbin - A Little More Country Than That (Official Video).mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
C:\Users\suppo\Downloads\New Music\Top1000\Edine - 24⧸7.mp3,Edine - 24⧸7.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
"C:\Users\suppo\Downloads\New Music\Top1000_Classical\Edvard Grieg, In the Hall of the Mountain King from ＂Peer Gynt＂.mp3","Edvard Grieg, In the Hall of the Mountain King from ＂Peer Gynt＂.mp3",REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Blues\elvis presley blue suede shoes color.mp3,elvis presley blue suede shoes color.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - My Name Is (Official Music Video).mp3,Eminem - My Name Is (Official Music Video).mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.mp3,EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
"C:\Users\suppo\Downloads\New Music\Top1000\Fehr Rivas, Aleks Syntek- INMORTAL.mp3","Fehr Rivas, Aleks Syntek- INMORTAL.mp3",REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Country\Find Yourself by Brad Paisley.mp3,Find Yourself by Brad Paisley.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Classical\Franz Joseph Haydn - ＂Surprise＂.mp3,Franz Joseph Haydn - ＂Surprise＂.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Classical\Franz Liszt ~ Prelude to Transcendental Etudes.mp3,Franz Liszt ~ Prelude to Transcendental Etudes.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
"C:\Users\suppo\Downloads\New Music\Top1000\Fridayy, Chris Brown - ＂Dont Give It Away＂.mp3","Fridayy, Chris Brown - ＂Dont Give It Away＂.mp3",REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Fugees - Fu-Gee-La (Official HD Video).mp3,Fugees - Fu-Gee-La (Official HD Video).mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Gangstarr-Above The Clouds.mp3,Gangstarr-Above The Clouds.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
C:\Users\suppo\Downloads\New Music\Top1000\George Michael - Careless Whisper (Official 4K Video).mp3,George Michael - Careless Whisper (Official 4K Video).mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait Thats My Kind Of Woman.mp3,George Strait Thats My Kind Of Woman.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Geto Boys-Mind Playing Tricks on Me.mp3,Geto Boys-Mind Playing Tricks on Me.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Gregg Allman- I'm No Angel.mp3,Gregg Allman- I'm No Angel.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMERFALL - Hammer Of Dawn (Official Video) ｜ Napalm Records.mp3,HAMMERFALL - Hammer Of Dawn (Official Video) ｜ Napalm Records.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Handel - Xerxes： Ombra Mai Fu.mp3,Handel - Xerxes： Ombra Mai Fu.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Hideaway by John Mayall bluesbreakers & Eric Clapton.mp3,Hideaway by John Mayall bluesbreakers & Eric Clapton.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\House of Pain - Jump Around (Official 4K Music Video).mp3,House of Pain - Jump Around (Official 4K Music Video).mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Howlin Wolf- Killing Floor.mp3,Howlin Wolf- Killing Floor.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Iced Earth- coming curse.mp3,Iced Earth- coming curse.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Classics 50s 60s 70s🎶Frank Sinatra, Louis Armstrong, Nat King Cole🎷Warm vintage jazz melodies.mp3","Jazz Classics 50s 60s 70s🎶Frank Sinatra, Louis Armstrong, Nat King Cole🎷Warm vintage jazz melodies.mp3",REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Classics 50s-60s-70s 🎶🎷Nat King Cole, Louis Armstrong, Ray Charles, Frank Sinatra.mp3","Jazz Classics 50s-60s-70s 🎶🎷Nat King Cole, Louis Armstrong, Ray Charles, Frank Sinatra.mp3",REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
"C:\Users\suppo\Downloads\New Music\Top1000\Jesús Alonso, La Fe de Vivir, canción de superación, para fluir con la vida. #musicaconsciente #fe.mp3","Jesús Alonso, La Fe de Vivir, canción de superación, para fluir con la vida. #musicaconsciente #fe.mp3",REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Johnny ＂Clyde＂ Copeland- Rock Me Baby- Part 1.mp3,Johnny ＂Clyde＂ Copeland- Rock Me Baby- Part 1.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
"C:\Users\suppo\Downloads\New Music\Top1000_Country\Josh Turner, Silver Wings.mp3","Josh Turner, Silver Wings.mp3",REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Judas Priest- Freewheel Burning with lyrics.mp3,Judas Priest- Freewheel Burning with lyrics.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Judas Priest- The Sentinel with lyrics.mp3,Judas Priest- The Sentinel with lyrics.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Junior Wells Hoodoman Blues.mp3,Junior Wells Hoodoman Blues.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Country\Just to See You Smile Lyrics By Tim McGraw.mp3,Just to See You Smile Lyrics By Tim McGraw.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kacey Musgraves - Biscuits (Official Lyric Video).mp3,Kacey Musgraves - Biscuits (Official Lyric Video).mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\KAMELOT - Eventide (Official Video) ｜ Napalm Records.mp3,KAMELOT - Eventide (Official Video) ｜ Napalm Records.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
C:\Users\suppo\Downloads\New Music\Top1000\Katy Perry Last Friday Night Lyrics.mp3,Katy Perry Last Friday Night Lyrics.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000\Kelsie Kimberlin - Road Trip ｜ #standwithukraine.mp3,Kelsie Kimberlin - Road Trip ｜ #standwithukraine.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney The Life.mp3,Kenny Chesney The Life.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney ~ A Lot Of Things Different.mp3,Kenny Chesney ~ A Lot Of Things Different.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney- Better As A Memory.mp3,Kenny Chesney- Better As A Memory.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
"C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney- Nowhere To Go, Nowere To Be.mp3","Kenny Chesney- Nowhere To Go, Nowere To Be.mp3",REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000\Kingzlee - Recipe ｜ Pressplay.mp3,Kingzlee - Recipe ｜ Pressplay.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Kiss Deuce lyrics.mp3,Kiss Deuce lyrics.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\La Traviata ＂Addio, del passato＂ by Anna Netrebko. Russian subtitles.mp3","La Traviata ＂Addio, del passato＂ by Anna Netrebko. Russian subtitles.mp3",REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Leoncavallo - Pagliacci： Vesti La Giubba.mp3,Leoncavallo - Pagliacci： Vesti La Giubba.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Little Willie John -You Hurt Me.mp3,Little Willie John -You Hurt Me.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Louis Armstrong, Nat King Cole & Frank Sinatra ： Best Old Songs 50s - 70s ｜ Nostalgic Vintage Jazz.mp3","Louis Armstrong, Nat King Cole & Frank Sinatra ： Best Old Songs 50s - 70s ｜ Nostalgic Vintage Jazz.mp3",REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Country\Love Her Like Shes Leaving by Brad Paisley.mp3,Love Her Like Shes Leaving by Brad Paisley.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Club\Lycii - Yoko ｜ Diversity Release.mp3,Lycii - Yoko ｜ Diversity Release.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Country\Makin Plans by Miranda Lambert.mp3,Makin Plans by Miranda Lambert.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000\Martin Garrix - Animals (Official Video).mp3,Martin Garrix - Animals (Official Video).mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
C:\Users\suppo\Downloads\New Music\Top1000_Country\Martin- Zac Brown Band Lyrics!.mp3,Martin- Zac Brown Band Lyrics!.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.mp3,Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MASTER P SONG ＂MISS MY HOMIES＂ IS A REAL TIMELESS CLASSIC.mp3,MASTER P SONG ＂MISS MY HOMIES＂ IS A REAL TIMELESS CLASSIC.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000\MC Fioti - Bum Bum Tam Tam ｜ Official Music Video.mp3,MC Fioti - Bum Bum Tam Tam ｜ Official Music Video.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000\MC Kevinho - Olha a Explosão ｜ Official Music Video.mp3,MC Kevinho - Olha a Explosão ｜ Official Music Video.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000\Mile Ho Tum - Reprise Version ｜ Neha Kakkar ｜ Tony Kakkar ｜ Fever ｜ Gaurav Jang.mp3,Mile Ho Tum - Reprise Version ｜ Neha Kakkar ｜ Tony Kakkar ｜ Fever ｜ Gaurav Jang.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert- Another Heartache.mp3,Miranda Lambert- Another Heartache.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert- Mama Im Alright.mp3,Miranda Lambert- Mama Im Alright.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Country\Missing Me Some You by Toby Keith.mp3,Missing Me Some You by Toby Keith.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Shook Ones, Pt. II (Official HD Video).mp3","Mobb Deep - Shook Ones, Pt. II (Official HD Video).mp3",REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Survival of the Fittest (Official HD Video).mp3,Mobb Deep - Survival of the Fittest (Official HD Video).mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
"C:\Users\suppo\Downloads\New Music\Top1000_Classical\Mozart, Ah! vous dirai je maman Twinkle Twinkle, Little Star KV 265.mp3","Mozart, Ah! vous dirai je maman Twinkle Twinkle, Little Star KV 265.mp3",REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Blues\muddy waters all aboard.mp3,muddy waters all aboard.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Muddy Waters ~ My Home Is In The Delta.mp3,Muddy Waters ~ My Home Is In The Delta.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Hate Me Now (Official HD Video) ft. Puff Daddy.mp3,Nas - Hate Me Now (Official HD Video) ft. Puff Daddy.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Nas Is Like (Official Video).mp3,Nas - Nas Is Like (Official Video).mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty by Nature - Hip Hop Hooray (Official Music Video).mp3,Naughty by Nature - Hip Hop Hooray (Official Music Video).mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty By Nature - O.P.P. (Official Music Video) [HD].mp3,Naughty By Nature - O.P.P. (Official Music Video) [HD].mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
"C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Neil Young- My My, Hey Hey (Out Of The Blue).mp3","Neil Young- My My, Hey Hey (Out Of The Blue).mp3",REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
"C:\Users\suppo\Downloads\New Music\Top1000_Country\Nights I Cant Remember, Friends Ill Never Forget by Toby Keith.mp3","Nights I Cant Remember, Friends Ill Never Forget by Toby Keith.mp3",REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Nirvana - Smells Like Teen Spirit (Official Music Video).mp3,Nirvana - Smells Like Teen Spirit (Official Music Video).mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
C:\Users\suppo\Downloads\New Music\Top1000\Ozuna - Se Preparó ｜ Odisea.mp3,Ozuna - Se Preparó ｜ Odisea.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000\Paul Damixie - Hypnotised ｜ Official Visualiser.mp3,Paul Damixie - Hypnotised ｜ Official Visualiser.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000\Paul Damixie - Secrets ｜ Official Music Video.mp3,Paul Damixie - Secrets ｜ Official Music Video.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Beast Of Gévaudan (Official Video) ｜ Napalm Records.mp3,POWERWOLF - Beast Of Gévaudan (Official Video) ｜ Napalm Records.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000\Proper Patola - Official Video ｜ Namaste England ｜ Arjun ｜ Parineeti ｜ Badshah ｜ Diljit ｜ Aastha.mp3,Proper Patola - Official Video ｜ Namaste England ｜ Arjun ｜ Parineeti ｜ Badshah ｜ Diljit ｜ Aastha.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Public Enemy- WELCOME TO THE TERRORDOME.mp3,Public Enemy- WELCOME TO THE TERRORDOME.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Queen - Bohemian Rhapsody (2011 Digital Remaster).mp3,Queen - Bohemian Rhapsody (2011 Digital Remaster).mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Raekwon - Ice Cream (Official HD Video) ft. Ghostface Killah, Method Man, Cappadonna.mp3","Raekwon - Ice Cream (Official HD Video) ft. Ghostface Killah, Method Man, Cappadonna.mp3",REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\RAINBOW   Kill The King HQ   Original Studio version.mp3,RAINBOW   Kill The King HQ   Original Studio version.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Rossini - La Gazza Ladra： Overture.mp3,Rossini - La Gazza Ladra： Overture.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Schoolly D- PSK, What Does It Mean？.mp3","Schoolly D- PSK, What Does It Mean？.mp3",REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Country\Scotty McCreery- I Cross My Heart Lyrics.mp3,Scotty McCreery- I Cross My Heart Lyrics.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - The End Of Babylon (Official Video) ｜ Napalm Records.mp3,SERENITY - The End Of Babylon (Official Video) ｜ Napalm Records.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Slayer ~ Angel of Death (Lyrics).mp3,Slayer ~ Angel of Death (Lyrics).mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Slick Rick -la di da di lyrics.mp3,Slick Rick -la di da di lyrics.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000\Smiley - Days of Summer ｜ Official Visualizer.mp3,Smiley - Days of Summer ｜ Official Visualizer.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000\Smiley - Let Me Go ｜ Official Visualiser.mp3,Smiley - Let Me Go ｜ Official Visualiser.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000\Smiley - Tomorrow ｜ Official Visualizer.mp3,Smiley - Tomorrow ｜ Official Visualizer.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Blues\sonny boy williamson help me.mp3,sonny boy williamson help me.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Classical\St. Pauls Suite By Gustav Holst No. 2 Ostinato.mp3,St. Pauls Suite By Gustav Holst No. 2 Ostinato.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Disco\Tavares heaven must be missing an angel.mp3,Tavares heaven must be missing an angel.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
"C:\Users\suppo\Downloads\New Music\Top1000\Tera Fitoor Lyrical - Genius ｜ Utkarsh Sharma, Ishita Chauhan ｜ Arijit Singh ｜ Himesh Reshammiya.mp3","Tera Fitoor Lyrical - Genius ｜ Utkarsh Sharma, Ishita Chauhan ｜ Arijit Singh ｜ Himesh Reshammiya.mp3",REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Tha Dogg Pound - ＂What Would You Do＂.mp3,Tha Dogg Pound - ＂What Would You Do＂.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\tha Dogg Pound Gangstaz DPG New York New York uncensored Daz Dillinger Kurupt Snoop Doggy Dogg m2v.mp3,tha Dogg Pound Gangstaz DPG New York New York uncensored Daz Dillinger Kurupt Snoop Doggy Dogg m2v.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\The Byrds- I Wasn't Born To Follow.mp3,The Byrds- I Wasn't Born To Follow.mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_primary",medium
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Hypnotize (Official Music Video) [4K].mp3,The Notorious B.I.G. - Hypnotize (Official Music Video) [4K].mp3,REVIEW_REQUIRED,flag_for_next_wave,READY_CANDIDATE,"eligible for promotion, decision=approve_alternate",medium
