file_path,filename_artist,filename_title
C:\Users\suppo\Downloads\New Music\Top1000_Country\Easton Corbin-The Way Love Looks.mp3,Easton Corbin,The Way Love Looks
C:\Users\suppo\Downloads\New Music\Top1000_Country\Eli Young Band - Crazy Girl.mp3,Eli Young Band,Crazy Girl
C:\Users\suppo\Downloads\New Music\Top1000_Country\Elvis Costello & The Attractions - Good Year For The Roses.mp3,Elvis Costello & The Attractions,Good Year For The Roses
C:\Users\suppo\Downloads\New Music\Top1000_Country\Engelbert Am I That Easy To Forget-2009.mp3,Engelbert Am I That Easy To Forget,2009
C:\Users\suppo\Downloads\New Music\Top1000_Country\Eric Church - A Man Who Was Gonna Die Young.mp3,Eric Church,A Man Who Was Gonna Die Young
C:\Users\suppo\Downloads\New Music\Top1000_Country\Eric Church - Cold One.mp3,Eric Church,Cold One
C:\Users\suppo\Downloads\New Music\Top1000_Country\Eric Church - Give Me Back My Hometown.mp3,Eric Church,Give Me Back My Hometown
C:\Users\suppo\Downloads\New Music\Top1000_Country\Eric Church - Guys Like Me.mp3,Eric Church,Guys Like Me
C:\Users\suppo\Downloads\New Music\Top1000_Country\Eric Church - Over When It's Over (Music Video).mp3,Eric Church,Over When It's Over (Music Video)
C:\Users\suppo\Downloads\New Music\Top1000_Country\Eric Church - Record Year.mp3,Eric Church,Record Year
C:\Users\suppo\Downloads\New Music\Top1000_Country\Eric Church - Springsteen.mp3,Eric Church,Springsteen
C:\Users\suppo\Downloads\New Music\Top1000_Country\Fall into Me - Brantley Gilbbert.mp3,Fall into Me,Brantley Gilbbert
C:\Users\suppo\Downloads\New Music\Top1000_Country\Find Yourself by Brad Paisley.mp3,Brad Paisley,Find Yourself
C:\Users\suppo\Downloads\New Music\Top1000_Country\Fire Tiger - He Has Changed.mp3,Fire Tiger,He Has Changed
C:\Users\suppo\Downloads\New Music\Top1000_Country\Florida Georgia Line - H.O.L.Y..mp3,Florida Georgia Line,H.O.L.Y.
C:\Users\suppo\Downloads\New Music\Top1000_Country\Gary Allan - The One.mp3,Gary Allan,The One
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - Amarillo By Morning.mp3,George Strait,Amarillo By Morning
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - Check Yes Or No.mp3,George Strait,Check Yes Or No
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - Does Fort Worth Ever Cross Your Mind.mp3,George Strait,Does Fort Worth Ever Cross Your Mind
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - Down Louisiana Way.mp3,George Strait,Down Louisiana Way
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - Famous Last Words Of A Fool.mp3,George Strait,Famous Last Words Of A Fool
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - Fool Hearted Memory.mp3,George Strait,Fool Hearted Memory
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - Her Goodbye Hit Me in the Heart.mp3,George Strait,Her Goodbye Hit Me in the Heart
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - Here For A Good Time.mp3,George Strait,Here For A Good Time
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - I Aint Her Cowboy Anymore.mp3,George Strait,I Aint Her Cowboy Anymore
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - I Cross My Heart.mp3,George Strait,I Cross My Heart
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - If I Know Me.mp3,George Strait,If I Know Me
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - Let It Go.mp3,George Strait,Let It Go
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - Living For The Night.mp3,George Strait,Living For The Night
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - Lover In Disguise.mp3,George Strait,Lover In Disguise
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - The Chair.mp3,George Strait,The Chair
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - The Cowboy Rides Away.mp3,George Strait,The Cowboy Rides Away
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - The Seashores Of Old Mexico.mp3,George Strait,The Seashores Of Old Mexico
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - Troubadour.mp3,George Strait,Troubadour
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - When Did You Stop Loving Me.mp3,George Strait,When Did You Stop Loving Me
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - You Cant Make A Heart Love Somebody.mp3,George Strait,You Cant Make A Heart Love Somebody
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait - You Know Me Better Than That.mp3,George Strait,You Know Me Better Than That
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait Thats My Kind Of Woman.mp3,,George Strait Thats My Kind Of Woman
C:\Users\suppo\Downloads\New Music\Top1000_Country\George strait-The Best day.mp3,George strait,The Best day
C:\Users\suppo\Downloads\New Music\Top1000_Country\Granger Smith - 5 More Minutes.mp3,Granger Smith,5 More Minutes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Greg Bates - Did It For The Girl.mp3,Greg Bates,Did It For The Girl
C:\Users\suppo\Downloads\New Music\Top1000_Country\Gretchen Wilson - Come To Bed.mp3,Gretchen Wilson,Come To Bed
C:\Users\suppo\Downloads\New Music\Top1000_Country\Guilty in here.mp3,,Guilty in here
C:\Users\suppo\Downloads\New Music\Top1000_Country\He Must Have Really Hurt You Bad - George Strait.mp3,He Must Have Really Hurt You Bad,George Strait
C:\Users\suppo\Downloads\New Music\Top1000_Country\Highway 20 ride lyrics.mp3,,Highway 20 ride lyrics
C:\Users\suppo\Downloads\New Music\Top1000_Country\I Can Still Make Cheyenne with Lyrics.mp3,,I Can Still Make Cheyenne with Lyrics
C:\Users\suppo\Downloads\New Music\Top1000_Country\I Have Been Lonely - Blake Shelton with lyrics.mp3,I Have Been Lonely,Blake Shelton with lyrics
C:\Users\suppo\Downloads\New Music\Top1000_Country\I hope that´s me - Brad Paisley.mp3,I hope that´s me,Brad Paisley
C:\Users\suppo\Downloads\New Music\Top1000_Country\I Loved Her First Lyrics.mp3,,I Loved Her First Lyrics
C:\Users\suppo\Downloads\New Music\Top1000_Country\Ill Love You Anyway - Trent Willmon.mp3,Ill Love You Anyway,Trent Willmon
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jake Owen - The One That Got Away.mp3,Jake Owen,The One That Got Away
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jason Aldean - Amarillo Sky.mp3,Jason Aldean,Amarillo Sky
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jason Aldean - Night Train.mp3,Jason Aldean,Night Train
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jason Sturgeon - Simple Life - Official Music Video.mp3,Jason Sturgeon,Simple Life -
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jerrod Niemann - One More Drinkin Song.mp3,Jerrod Niemann,One More Drinkin Song
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jerrod Niemann - What Do You Want.mp3,Jerrod Niemann,What Do You Want
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jo Hikk - The Big Spoon.mp3,Jo Hikk,The Big Spoon
C:\Users\suppo\Downloads\New Music\Top1000_Country\Joe Nichols - Brokenheartsville.mp3,Joe Nichols,Brokenheartsville
C:\Users\suppo\Downloads\New Music\Top1000_Country\Joe Nichols - Cool To Be A Fool.mp3,Joe Nichols,Cool To Be A Fool
C:\Users\suppo\Downloads\New Music\Top1000_Country\Joe Nichols - If Nobody Believed In You.mp3,Joe Nichols,If Nobody Believed In You
C:\Users\suppo\Downloads\New Music\Top1000_Country\Joe Nichols - Ill Wait For You.mp3,Joe Nichols,Ill Wait For You
C:\Users\suppo\Downloads\New Music\Top1000_Country\Joe Nichols - The Impossible.mp3,Joe Nichols,The Impossible
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jolene Zac brown band.mp3,,Jolene Zac brown band
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jon Pardi - Head Over Boots.mp3,Jon Pardi,Head Over Boots
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jon Pardi - Up All Night.mp3,Jon Pardi,Up All Night
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jon Wolfe - Dont It Feel Good.mp3,Jon Wolfe,Dont It Feel Good
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jon Wolfe - Im Doin Alright.mp3,Jon Wolfe,Im Doin Alright
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jon Wolfe - Married to Nothin.mp3,Jon Wolfe,Married to Nothin
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jon Wolfe - Natural Man.mp3,Jon Wolfe,Natural Man
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jon Wolfe - Outrun Her Memory.mp3,Jon Wolfe,Outrun Her Memory
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jon Wolfe - She Beats All Ive Ever Seen.mp3,Jon Wolfe,She Beats All Ive Ever Seen
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jon Wolfe - Smile on Mine.mp3,Jon Wolfe,Smile on Mine
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jon Wolfe - That Girl In Texas.mp3,Jon Wolfe,That Girl In Texas
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jon Wolfe - Thats What Im Talkin About.mp3,Jon Wolfe,Thats What Im Talkin About
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jon Wolfe - What Are You Doin Right Now.mp3,Jon Wolfe,What Are You Doin Right Now
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jon Wolfe - When I Get To Heaven.mp3,Jon Wolfe,When I Get To Heaven
C:\Users\suppo\Downloads\New Music\Top1000_Country\Josh Kelley - Georgia Clay.mp3,Josh Kelley,Georgia Clay
C:\Users\suppo\Downloads\New Music\Top1000_Country\Josh Turner - Firecracker.mp3,Josh Turner,Firecracker
C:\Users\suppo\Downloads\New Music\Top1000_Country\Josh Turner - Lay Low.mp3,Josh Turner,Lay Low
C:\Users\suppo\Downloads\New Music\Top1000_Country\Josh Turner - Your Man.mp3,Josh Turner,Your Man
"C:\Users\suppo\Downloads\New Music\Top1000_Country\Josh Turner, Silver Wings.mp3",,"Josh Turner, Silver Wings"
C:\Users\suppo\Downloads\New Music\Top1000_Country\Julie Roberts - Break Down Here.mp3,Julie Roberts,Break Down Here
C:\Users\suppo\Downloads\New Music\Top1000_Country\Just to See You Smile Lyrics By Tim McGraw.mp3,Tim McGraw,Just to See You Smile Lyrics
C:\Users\suppo\Downloads\New Music\Top1000_Country\Justin Moore - If Heaven Wasnt So Far Away.mp3,Justin Moore,If Heaven Wasnt So Far Away
C:\Users\suppo\Downloads\New Music\Top1000_Country\Justin Moore - Kinda Dont Care.mp3,Justin Moore,Kinda Dont Care
C:\Users\suppo\Downloads\New Music\Top1000_Country\Justin Moore - Point At You.mp3,Justin Moore,Point At You
C:\Users\suppo\Downloads\New Music\Top1000_Country\Justin Moore - Til My Last Day.mp3,Justin Moore,Til My Last Day
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kacey Musgraves - Are You Sure ft. Willie Nelson.mp3,Kacey Musgraves,Are You Sure ft. Willie Nelson
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kacey Musgraves - Biscuits (Official Lyric Video).mp3,Kacey Musgraves,Biscuits
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kacey Musgraves - Biscuits.mp3,Kacey Musgraves,Biscuits
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kacey Musgraves - Fine.mp3,Kacey Musgraves,Fine
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kacey Musgraves - Follow Your Arrow.mp3,Kacey Musgraves,Follow Your Arrow
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kacey Musgraves - My House.mp3,Kacey Musgraves,My House
C:\Users\suppo\Downloads\New Music\Top1000_Country\Keith Urban - We Were Us ft. Miranda Lambert.mp3,Keith Urban,We Were Us ft. Miranda Lambert
C:\Users\suppo\Downloads\New Music\Top1000_Country\Keith Whitley I Get The Picture.mp3,,Keith Whitley I Get The Picture
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenney Chesney - Living in Paradise.mp3,Kenney Chesney,Living in Paradise
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Anything But Mine.mp3,Kenny Chesney,Anything But Mine
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Back Where I Come From.mp3,Kenny Chesney,Back Where I Come From
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Dont Blink.mp3,Kenny Chesney,Dont Blink
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - El Cerrito Place.mp3,Kenny Chesney,El Cerrito Place
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - I Lost It.mp3,Kenny Chesney,I Lost It
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - If This Bus Could Talk.mp3,Kenny Chesney,If This Bus Could Talk
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Live A Little.mp3,Kenny Chesney,Live A Little
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Living In Fast Forward.mp3,Kenny Chesney,Living In Fast Forward
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Me And You.mp3,Kenny Chesney,Me And You
"C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - No Shoes, No Shirt, No Problems.mp3",Kenny Chesney,"No Shoes, No Shirt, No Problems"
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Old Blue Chair.mp3,Kenny Chesney,Old Blue Chair
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Out Last Night.mp3,Kenny Chesney,Out Last Night
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Save It for a Rainy Day.mp3,Kenny Chesney,Save It for a Rainy Day
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Shes Got It All.mp3,Kenny Chesney,Shes Got It All
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Shiftwork.mp3,Kenny Chesney,Shiftwork
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Thats Why Im Here.mp3,Kenny Chesney,Thats Why Im Here
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - The Good Stuff.mp3,Kenny Chesney,The Good Stuff
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - There Goes My Life.mp3,Kenny Chesney,There Goes My Life
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Til It's Gone (Official Video).mp3,Kenny Chesney,Til It's Gone
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Way Down Here.mp3,Kenny Chesney,Way Down Here
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - When I See This Bar.mp3,Kenny Chesney,When I See This Bar
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Who Youd Be Today.mp3,Kenny Chesney,Who Youd Be Today
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Wild Child ft. Grace Potter.mp3,Kenny Chesney,Wild Child ft. Grace Potter
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - You Had Me From Hello.mp3,Kenny Chesney,You Had Me From Hello
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Young.mp3,Kenny Chesney,Young
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney The Life.mp3,,Kenny Chesney The Life
C:\Users\suppo\Downloads\New Music\Top1000_Country\kenny chesney way down here.mp3,,kenny chesney way down here
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney ~ A Lot Of Things Different.mp3,,Kenny Chesney ~ A Lot Of Things Different
"C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney, Uncle Kracker - When The Sun Goes Down.mp3","Kenny Chesney, Uncle Kracker",When The Sun Goes Down
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney- Better As A Memory.mp3,Kenny Chesney,Better As A Memory
"C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney- Nowhere To Go, Nowere To Be.mp3",Kenny Chesney,"Nowhere To Go, Nowere To Be"
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kissin In the Rain - Toby Keith.mp3,Kissin In the Rain,Toby Keith
C:\Users\suppo\Downloads\New Music\Top1000_Country\Laura Bell Bundy - Drop On By.mp3,Laura Bell Bundy,Drop On By
C:\Users\suppo\Downloads\New Music\Top1000_Country\Laura Bell Bundy - Giddy On Up.mp3,Laura Bell Bundy,Giddy On Up
C:\Users\suppo\Downloads\New Music\Top1000_Country\Laura Bell Bundy - Kentucky Dirty.mp3,Laura Bell Bundy,Kentucky Dirty
C:\Users\suppo\Downloads\New Music\Top1000_Country\Lee Ann Womack - A Little Past Little Rock.mp3,Lee Ann Womack,A Little Past Little Rock
C:\Users\suppo\Downloads\New Music\Top1000_Country\Lee Ann Womack - I Hope You Dance.mp3,Lee Ann Womack,I Hope You Dance
C:\Users\suppo\Downloads\New Music\Top1000_Country\Lee Ann Womack - I May Hate Myself In The Morning.mp3,Lee Ann Womack,I May Hate Myself In The Morning
C:\Users\suppo\Downloads\New Music\Top1000_Country\Lee Ann Womack - Send It On Down.mp3,Lee Ann Womack,Send It On Down
C:\Users\suppo\Downloads\New Music\Top1000_Country\Lee Ann Womack - Solitary Thinkin.mp3,Lee Ann Womack,Solitary Thinkin
C:\Users\suppo\Downloads\New Music\Top1000_Country\Lee Brice - Dont Believe Everything You Think.mp3,Lee Brice,Dont Believe Everything You Think
C:\Users\suppo\Downloads\New Music\Top1000_Country\Lee Brice - I Drive Your Truck.mp3,Lee Brice,I Drive Your Truck
C:\Users\suppo\Downloads\New Music\Top1000_Country\Lee Brice - Woman Like You.mp3,Lee Brice,Woman Like You
C:\Users\suppo\Downloads\New Music\Top1000_Country\Let it Go-Zac Brown Band.mp3,Let it Go,Zac Brown Band
C:\Users\suppo\Downloads\New Music\Top1000_Country\Let Me Down Easy - Billy Currington.mp3,Let Me Down Easy,Billy Currington
C:\Users\suppo\Downloads\New Music\Top1000_Country\Little Big Town - Pontoon.mp3,Little Big Town,Pontoon
C:\Users\suppo\Downloads\New Music\Top1000_Country\Love Her Like Shes Leaving by Brad Paisley.mp3,Brad Paisley,Love Her Like Shes Leaving
C:\Users\suppo\Downloads\New Music\Top1000_Country\Luke Bryan - I Dont Want This Night To End.mp3,Luke Bryan,I Dont Want This Night To End
C:\Users\suppo\Downloads\New Music\Top1000_Country\Luke Bryan - Roller Coaster.mp3,Luke Bryan,Roller Coaster
C:\Users\suppo\Downloads\New Music\Top1000_Country\Luke Bryan - Strip It Down.mp3,Luke Bryan,Strip It Down
C:\Users\suppo\Downloads\New Music\Top1000_Country\Maddie & Tae - Downside Of Growing Up.mp3,Maddie & Tae,Downside Of Growing Up
C:\Users\suppo\Downloads\New Music\Top1000_Country\Maddie & Tae - Fly.mp3,Maddie & Tae,Fly
C:\Users\suppo\Downloads\New Music\Top1000_Country\Makin Plans by Miranda Lambert.mp3,Miranda Lambert,Makin Plans
C:\Users\suppo\Downloads\New Music\Top1000_Country\Maren Morris - My Church.mp3,Maren Morris,My Church
C:\Users\suppo\Downloads\New Music\Top1000_Country\Mark Wills & Lee Ann Womack - Ill Forever Love You.mp3,Mark Wills & Lee Ann Womack,Ill Forever Love You
C:\Users\suppo\Downloads\New Music\Top1000_Country\Mark Wills - 19 Somethin.mp3,Mark Wills,19 Somethin
C:\Users\suppo\Downloads\New Music\Top1000_Country\Mark Wills - Back At One.mp3,Mark Wills,Back At One
C:\Users\suppo\Downloads\New Music\Top1000_Country\Mark Wills - Dont Laugh At Me.mp3,Mark Wills,Dont Laugh At Me
C:\Users\suppo\Downloads\New Music\Top1000_Country\Mark Wills - I Do.mp3,Mark Wills,I Do
C:\Users\suppo\Downloads\New Music\Top1000_Country\Mark Wills - Places Ive Never Been.mp3,Mark Wills,Places Ive Never Been
C:\Users\suppo\Downloads\New Music\Top1000_Country\Mark Wills - Shes In Love.mp3,Mark Wills,Shes In Love
C:\Users\suppo\Downloads\New Music\Top1000_Country\Martin- Zac Brown Band Lyrics!.mp3,Martin,Zac Brown Band Lyrics!
C:\Users\suppo\Downloads\New Music\Top1000_Country\Me And Your Cigarettes.mp3,,Me And Your Cigarettes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Mickey Newbury - After All These Years.mp3,Mickey Newbury,After All These Years
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert - All Kinds of Kinds.mp3,Miranda Lambert,All Kinds of Kinds
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert - Bring Me Down.mp3,Miranda Lambert,Bring Me Down
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert - Dead Flowers.mp3,Miranda Lambert,Dead Flowers
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert - Dear Diamond.mp3,Miranda Lambert,Dear Diamond
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert - Kerosene.mp3,Miranda Lambert,Kerosene
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert - Look At Miss Ohio.mp3,Miranda Lambert,Look At Miss Ohio
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert - Lyin Here.mp3,Miranda Lambert,Lyin Here
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert - Mamas Broken Heart.mp3,Miranda Lambert,Mamas Broken Heart
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert - Me and Charlie Talking.mp3,Miranda Lambert,Me and Charlie Talking
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert - More Like Her.mp3,Miranda Lambert,More Like Her
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert - New Strings.mp3,Miranda Lambert,New Strings
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert - Only Prettier.mp3,Miranda Lambert,Only Prettier
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert - The House That Built Me.mp3,Miranda Lambert,The House That Built Me
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert - Theres a Wall.mp3,Miranda Lambert,Theres a Wall
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert - Vice.mp3,Miranda Lambert,Vice
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert - White Liar.mp3,Miranda Lambert,White Liar
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert ft. Blake Shelton - Better In The Long Run.mp3,Miranda Lambert ft. Blake Shelton,Better In The Long Run
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert- Another Heartache.mp3,Miranda Lambert,Another Heartache
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert- Mama Im Alright.mp3,Miranda Lambert,Mama Im Alright
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert-Something That I Like About A Honky Tonk.mp3,Miranda Lambert,Something That I Like About A Honky Tonk
C:\Users\suppo\Downloads\New Music\Top1000_Country\Missing Me Some You by Toby Keith.mp3,Toby Keith,Missing Me Some You
C:\Users\suppo\Downloads\New Music\Top1000_Country\Mo Pitney - Country.mp3,Mo Pitney,Country
C:\Users\suppo\Downloads\New Music\Top1000_Country\MOCKINGBIRD -Toby Keith and his daughter Krystal.mp3,MOCKINGBIRD,Toby Keith and his daughter Krystal
C:\Users\suppo\Downloads\New Music\Top1000_Country\More Trucks Than Cars-Craig Morgan.mp3,More Trucks Than Cars,Craig Morgan
C:\Users\suppo\Downloads\New Music\Top1000_Country\Neon Blue ~ The Mavericks.mp3,,Neon Blue ~ The Mavericks
"C:\Users\suppo\Downloads\New Music\Top1000_Country\Nights I Cant Remember, Friends Ill Never Forget by Toby Keith.mp3",Toby Keith,"Nights I Cant Remember, Friends Ill Never Forget"
C:\Users\suppo\Downloads\New Music\Top1000_Country\Old Dominion - Snapback.mp3,Old Dominion,Snapback
C:\Users\suppo\Downloads\New Music\Top1000_Country\PARMALEE - Close Your Eyes.mp3,PARMALEE,Close Your Eyes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Peter Pan Lyrics - Kelsea Ballerini.mp3,Peter Pan Lyrics,Kelsea Ballerini
C:\Users\suppo\Downloads\New Music\Top1000_Country\Phil Vassar - Just Another Day In Paradise.mp3,Phil Vassar,Just Another Day In Paradise
C:\Users\suppo\Downloads\New Music\Top1000_Country\Pistol Annies - Hush Hush.mp3,Pistol Annies,Hush Hush
C:\Users\suppo\Downloads\New Music\Top1000_Country\Pistol Annies - Takin Pills.mp3,Pistol Annies,Takin Pills
C:\Users\suppo\Downloads\New Music\Top1000_Country\Post Monroe： ＂Dixie Dust＂.mp3,,"Post Monroe: ""Dixie Dust"""
C:\Users\suppo\Downloads\New Music\Top1000_Country\Post Monroe： ＂Red Hot American Summer＂.mp3,,"Post Monroe: ""Red Hot American Summer"""
C:\Users\suppo\Downloads\New Music\Top1000_Country\RaeLynn - God Made Girls.mp3,RaeLynn,God Made Girls
C:\Users\suppo\Downloads\New Music\Top1000_Country\Randy Travis - On The Other Hand.mp3,Randy Travis,On The Other Hand
C:\Users\suppo\Downloads\New Music\Top1000_Country\Rascal Flatts - I Wont Let Go.mp3,Rascal Flatts,I Wont Let Go
C:\Users\suppo\Downloads\New Music\Top1000_Country\Rascal Flatts - What Hurts The Most.mp3,Rascal Flatts,What Hurts The Most
C:\Users\suppo\Downloads\New Music\Top1000_Country\Sara Evans - Youll Always Be My Baby.mp3,Sara Evans,Youll Always Be My Baby
C:\Users\suppo\Downloads\New Music\Top1000_Country\Scotty McCreery - I Love You This Big.mp3,Scotty McCreery,I Love You This Big
C:\Users\suppo\Downloads\New Music\Top1000_Country\Scotty McCreery - Please Remember Me.mp3,Scotty McCreery,Please Remember Me
C:\Users\suppo\Downloads\New Music\Top1000_Country\Scotty McCreery - The Trouble With Girls.mp3,Scotty McCreery,The Trouble With Girls
C:\Users\suppo\Downloads\New Music\Top1000_Country\Scotty McCreery- I Cross My Heart Lyrics.mp3,Scotty McCreery,I Cross My Heart Lyrics
C:\Users\suppo\Downloads\New Music\Top1000_Country\She Never Lets It Go To Her Heart - Tim McGraw.mp3,She Never Lets It Go To Her Heart,Tim McGraw
C:\Users\suppo\Downloads\New Music\Top1000_Country\Shut Up And Fish.mp3,,Shut Up And Fish
C:\Users\suppo\Downloads\New Music\Top1000_Country\Somewhere Between~Keith Whitley.mp3,,Somewhere Between~Keith Whitley
C:\Users\suppo\Downloads\New Music\Top1000_Country\Somewhere Else-Toby Keith Lyrics.mp3,Somewhere Else,Toby Keith Lyrics
C:\Users\suppo\Downloads\New Music\Top1000_Country\Sunny Sweeney - Carolina on the Line.mp3,Sunny Sweeney,Carolina on the Line
C:\Users\suppo\Downloads\New Music\Top1000_Country\Sunny Sweeney - Find Me.mp3,Sunny Sweeney,Find Me
C:\Users\suppo\Downloads\New Music\Top1000_Country\Sunny Sweeney - From A Table Away.mp3,Sunny Sweeney,From A Table Away
C:\Users\suppo\Downloads\New Music\Top1000_Country\Sunny Sweeney - Front Row Seats.mp3,Sunny Sweeney,Front Row Seats
C:\Users\suppo\Downloads\New Music\Top1000_Country\Sunny Sweeney - Sunday Dress.mp3,Sunny Sweeney,Sunday Dress
C:\Users\suppo\Downloads\New Music\Top1000_Country\Sunny Sweeney - Used Cars.mp3,Sunny Sweeney,Used Cars
